"","treeID","V1","coords.x1","coords.x2","coords.x3","optional"
"1",1,24.61,574111.64,300366.97,24.61,TRUE
"2",2,24.17,574115.93,300461.34,24.17,TRUE
"3",3,23.9,574105.83,300363.97,23.9,TRUE
"4",4,23.79,574127.89,300399.59,23.79,TRUE
"5",5,23.75,574107.91,300389.3,23.75,TRUE
"6",6,23.71,574169.33,300375.81,23.71,TRUE
"7",7,23.66,574113.21,300367.79,23.66,TRUE
"8",8,23.64,574170.65,300402.05,23.64,TRUE
"9",9,23.63,574108.09,300378.66,23.63,TRUE
"10",10,23.61,574105.75,300367.55,23.61,TRUE
"11",11,23.59,574113.24,300422.19,23.59,TRUE
"12",12,23.53,574123.22,300422.5,23.53,TRUE
"13",13,23.5,574130.46,300399.72,23.5,TRUE
"14",14,23.49,574128.92,300400.16,23.49,TRUE
"15",15,23.49,574111.6,300365.23,23.49,TRUE
"16",16,23.41,574090.75,300379.08,23.41,TRUE
"17",17,23.41,574126.05,300410.06,23.41,TRUE
"18",18,23.41,574173.41,300393.32,23.41,TRUE
"19",19,23.38,574104.83,300369.23,23.38,TRUE
"20",20,23.29,574108.64,300390.57,23.29,TRUE
"21",21,23.29,574110.75,300364.49,23.29,TRUE
"22",22,23.28,574096.85,300363.87,23.28,TRUE
"23",23,23.21,574138.9,300355.94,23.21,TRUE
"24",24,23.21,574114.83,300462.82,23.21,TRUE
"25",25,23.2,574122.02,300403.62,23.2,TRUE
"26",26,23.17,574109.76,300366.93,23.17,TRUE
"27",27,23.17,574143.93,300365.02,23.17,TRUE
"28",28,23.11,574126.4,300330.8,23.11,TRUE
"29",29,23.08,574129.37,300405.38,23.08,TRUE
"30",30,23.08,574098.6,300399.95,23.08,TRUE
"31",31,23.07,574114.19,300457.37,23.07,TRUE
"32",32,23.05,574090.26,300405.73,23.05,TRUE
"33",33,23.01,574171.72,300384.74,23.01,TRUE
"34",35,22.98,574125.21,300454.44,22.98,TRUE
"35",36,22.96,574112.37,300413.89,22.96,TRUE
"36",37,22.95,574099.43,300389.67,22.95,TRUE
"37",38,22.94,574169.05,300392.64,22.94,TRUE
"38",39,22.94,574149.33,300340.07,22.94,TRUE
"39",40,22.93,574132.7,300411.2,22.93,TRUE
"40",41,22.93,574102.94,300381.91,22.93,TRUE
"41",42,22.92,574112.23,300421.89,22.92,TRUE
"42",43,22.91,574102.98,300379.28,22.91,TRUE
"43",44,22.9,574092.37,300378.05,22.9,TRUE
"44",45,22.9,574132.78,300405.91,22.9,TRUE
"45",46,22.89,574103.77,300377.85,22.89,TRUE
"46",47,22.89,574107.1,300379.17,22.89,TRUE
"47",48,22.87,574133.92,300406.62,22.87,TRUE
"48",49,22.86,574167.74,300366.12,22.86,TRUE
"49",50,22.86,574169.98,300396.37,22.86,TRUE
"50",51,22.85,574125.54,300386.54,22.85,TRUE
"51",52,22.85,574114.11,300461.79,22.85,TRUE
"52",53,22.85,574094.43,300391.63,22.85,TRUE
"53",54,22.84,574105.46,300381.75,22.84,TRUE
"54",55,22.84,574092.78,300392.88,22.84,TRUE
"55",56,22.8,574081.22,300369.46,22.8,TRUE
"56",57,22.78,574107.32,300365.92,22.78,TRUE
"57",58,22.78,574126.4,300387.11,22.78,TRUE
"58",59,22.77,574123.36,300411.89,22.77,TRUE
"59",60,22.76,574092.97,300436.26,22.76,TRUE
"60",61,22.76,574111.51,300412.18,22.76,TRUE
"61",62,22.76,574120.83,300404.87,22.76,TRUE
"62",63,22.75,574139.28,300432.16,22.75,TRUE
"63",64,22.75,574090.83,300371.97,22.75,TRUE
"64",65,22.74,574177.18,300372.48,22.74,TRUE
"65",66,22.73,574085.53,300397.53,22.73,TRUE
"66",67,22.73,574091.94,300436.49,22.73,TRUE
"67",68,22.71,574110.68,300366.26,22.71,TRUE
"68",69,22.69,574127.56,300414.73,22.69,TRUE
"69",70,22.69,574109.8,300420.18,22.69,TRUE
"70",71,22.68,574101.27,300379.41,22.68,TRUE
"71",72,22.68,574106.05,300346.28,22.68,TRUE
"72",73,22.67,574078.98,300364.38,22.67,TRUE
"73",74,22.67,574172.5,300396.05,22.67,TRUE
"74",75,22.65,574086.98,300411.42,22.65,TRUE
"75",76,22.65,574106.94,300388.92,22.65,TRUE
"76",77,22.65,574143.61,300424.6,22.65,TRUE
"77",78,22.64,574162.63,300423.32,22.64,TRUE
"78",79,22.63,574093.55,300438.48,22.63,TRUE
"79",80,22.6,574079.04,300360.85,22.6,TRUE
"80",81,22.59,574112.26,300366.12,22.59,TRUE
"81",82,22.58,574141.1,300414.02,22.58,TRUE
"82",83,22.58,574148.79,300372.91,22.58,TRUE
"83",84,22.56,574117.3,300375.02,22.56,TRUE
"84",85,22.53,574099.11,300368.06,22.53,TRUE
"85",86,22.53,574126.84,300408.62,22.53,TRUE
"86",87,22.53,574123.57,300398.6,22.53,TRUE
"87",88,22.53,574173.66,300370.46,22.53,TRUE
"88",89,22.52,574136.4,300400.82,22.52,TRUE
"89",90,22.51,574131.32,300405.26,22.51,TRUE
"90",91,22.5,574108.76,300421.17,22.5,TRUE
"91",92,22.49,574114.04,300463.61,22.49,TRUE
"92",93,22.49,574101.59,300412.23,22.49,TRUE
"93",94,22.49,574074.34,300367.84,22.49,TRUE
"94",95,22.48,574131.82,300414.58,22.48,TRUE
"95",96,22.47,574115.21,300396.94,22.47,TRUE
"96",97,22.47,574113.85,300419.36,22.47,TRUE
"97",98,22.47,574162.32,300374.81,22.47,TRUE
"98",99,22.46,574117.4,300413.4,22.46,TRUE
"99",100,22.46,574089.39,300405.2,22.46,TRUE
"100",101,22.45,574074.55,300356.37,22.45,TRUE
"101",103,22.44,574098.06,300368.49,22.44,TRUE
"102",105,22.44,574088.4,300408.97,22.44,TRUE
"103",106,22.44,574089.35,300406.97,22.44,TRUE
"104",107,22.43,574120.85,300403.08,22.43,TRUE
"105",108,22.43,574090.33,300436.88,22.43,TRUE
"106",109,22.43,574172.86,300369.82,22.43,TRUE
"107",110,22.43,574133.08,300387.24,22.43,TRUE
"108",111,22.43,574116.55,300420.37,22.43,TRUE
"109",112,22.42,574137.9,300354.88,22.42,TRUE
"110",113,22.42,574142.69,300381.47,22.42,TRUE
"111",114,22.42,574102.16,300378.63,22.42,TRUE
"112",115,22.41,574122.62,300405.22,22.41,TRUE
"113",116,22.4,574080.02,300396.62,22.4,TRUE
"114",117,22.4,574109.04,300405.17,22.4,TRUE
"115",118,22.39,574166.04,300358.57,22.39,TRUE
"116",119,22.38,574145.14,300385.64,22.38,TRUE
"117",121,22.37,574085.61,300424.87,22.37,TRUE
"118",122,22.35,574127.92,300336.78,22.35,TRUE
"119",123,22.34,574148.97,300360.5,22.34,TRUE
"120",124,22.34,574096.59,300405.94,22.34,TRUE
"121",125,22.34,574144.51,300423.8,22.34,TRUE
"122",126,22.33,574102.11,300381.27,22.33,TRUE
"123",127,22.33,574100.08,300400.07,22.33,TRUE
"124",128,22.33,574111.12,300432.59,22.33,TRUE
"125",129,22.33,574143.44,300393.42,22.33,TRUE
"126",130,22.33,574130.57,300447.97,22.33,TRUE
"127",131,22.32,574170.6,300400.31,22.32,TRUE
"128",132,22.32,574088.44,300406.3,22.32,TRUE
"129",133,22.31,574129.02,300325.13,22.31,TRUE
"130",134,22.31,574078.11,300365.35,22.31,TRUE
"131",135,22.3,574091.3,300384.62,22.3,TRUE
"132",136,22.3,574120.56,300418.19,22.3,TRUE
"133",137,22.3,574096.58,300375.41,22.3,TRUE
"134",138,22.29,574097.89,300437.23,22.29,TRUE
"135",139,22.29,574159.34,300406.94,22.29,TRUE
"136",140,22.28,574140.29,300431.96,22.28,TRUE
"137",141,22.28,574110.28,300332.26,22.28,TRUE
"138",142,22.27,574112.24,300418.38,22.27,TRUE
"139",143,22.27,574114.84,300459.32,22.27,TRUE
"140",144,22.26,574107.96,300380.47,22.26,TRUE
"141",145,22.26,574107.1,300376.55,22.26,TRUE
"142",146,22.26,574114.42,300344.26,22.26,TRUE
"143",147,22.25,574095.93,300350.87,22.25,TRUE
"144",148,22.25,574084.52,300411.62,22.25,TRUE
"145",149,22.24,574083.05,300395.12,22.24,TRUE
"146",150,22.24,574120.53,300379.7,22.24,TRUE
"147",151,22.23,574168.94,300397.07,22.23,TRUE
"148",152,22.22,574074.05,300382.79,22.22,TRUE
"149",153,22.22,574106.87,300390.7,22.22,TRUE
"150",154,22.22,574120.49,300421.78,22.22,TRUE
"151",155,22.21,574110.39,300429.27,22.21,TRUE
"152",156,22.2,574096.82,300434.29,22.2,TRUE
"153",157,22.2,574096.36,300386.94,22.2,TRUE
"154",158,22.19,574114.95,300453.12,22.19,TRUE
"155",159,22.19,574072.05,300365.82,22.19,TRUE
"156",160,22.18,574175.8,300399.82,22.18,TRUE
"157",161,22.18,574173.99,300405.66,22.18,TRUE
"158",162,22.17,574115.89,300456.98,22.17,TRUE
"159",163,22.17,574157.91,300392.97,22.17,TRUE
"160",164,22.16,574099.45,300386.14,22.16,TRUE
"161",165,22.16,574125.1,300411.33,22.16,TRUE
"162",166,22.15,574111.35,300419.28,22.15,TRUE
"163",167,22.15,574110.35,300384.81,22.15,TRUE
"164",168,22.14,574112.51,300457.78,22.14,TRUE
"165",169,22.14,574115.27,300391.65,22.14,TRUE
"166",170,22.13,574127.97,300332.35,22.13,TRUE
"167",171,22.13,574082.16,300410.21,22.13,TRUE
"168",172,22.13,574113.04,300462.2,22.13,TRUE
"169",173,22.13,574127.17,300335.84,22.13,TRUE
"170",174,22.13,574102.17,300376.88,22.13,TRUE
"171",175,22.11,574145.25,300377.72,22.11,TRUE
"172",176,22.11,574086.71,300424.73,22.11,TRUE
"173",177,22.11,574070.41,300366.08,22.11,TRUE
"174",178,22.11,574091.88,300438.26,22.11,TRUE
"175",179,22.1,574082.71,300412.88,22.1,TRUE
"176",180,22.09,574078.47,300390.13,22.09,TRUE
"177",181,22.09,574105.11,300400.33,22.09,TRUE
"178",182,22.08,574071.93,300372.04,22.08,TRUE
"179",183,22.08,574089.5,300398.08,22.08,TRUE
"180",184,22.08,574121.41,300368.6,22.08,TRUE
"181",185,22.08,574101.09,300386.31,22.08,TRUE
"182",186,22.07,574104.55,300380.79,22.07,TRUE
"183",187,22.07,574105.17,300432.1,22.07,TRUE
"184",188,22.06,574098.07,300366.71,22.06,TRUE
"185",189,22.05,574091.53,300371.11,22.05,TRUE
"186",190,22.05,574099.36,300439.15,22.05,TRUE
"187",191,22.04,574139.01,300445.51,22.04,TRUE
"188",192,22.04,574170.62,300398.52,22.04,TRUE
"189",193,22.02,574125.26,300449.17,22.02,TRUE
"190",194,22.02,574113.29,300447.94,22.02,TRUE
"191",195,22.02,574097.53,300350.19,22.02,TRUE
"192",196,22.02,574088.89,300430.13,22.02,TRUE
"193",197,22.01,574139.21,300378.89,22.01,TRUE
"194",198,22,574169.61,300349.31,22,TRUE
"195",199,22,574107.85,300329.59,22,TRUE
"196",200,22,574113.31,300412.49,22,TRUE
"197",201,22,574071.06,300370.8,22,TRUE
"198",202,21.99,574155.92,300354.74,21.99,TRUE
"199",203,21.99,574132.05,300359.13,21.99,TRUE
"200",204,21.97,574160.13,300412.19,21.97,TRUE
"201",205,21.97,574128.6,300414.34,21.97,TRUE
"202",206,21.96,574088.01,300428.48,21.96,TRUE
"203",207,21.96,574170.5,300405.68,21.96,TRUE
"204",208,21.96,574061.7,300381.69,21.96,TRUE
"205",209,21.94,574146.78,300386.11,21.94,TRUE
"206",210,21.94,574137.09,300355.51,21.94,TRUE
"207",211,21.94,574089.72,300385.64,21.94,TRUE
"208",212,21.94,574097.19,300369.7,21.94,TRUE
"209",213,21.94,574161.56,300423.82,21.94,TRUE
"210",214,21.93,574142.32,300403.65,21.93,TRUE
"211",215,21.92,574054.03,300391.58,21.92,TRUE
"212",216,21.92,574119.11,300460.56,21.92,TRUE
"213",217,21.91,574134.04,300395.18,21.91,TRUE
"214",218,21.91,574164.98,300374.37,21.91,TRUE
"215",219,21.9,574113.25,300449.71,21.9,TRUE
"216",220,21.9,574085.67,300420.47,21.9,TRUE
"217",221,21.89,574126.86,300451.23,21.89,TRUE
"218",222,21.89,574083.68,300408.77,21.89,TRUE
"219",223,21.89,574174.28,300383.28,21.89,TRUE
"220",224,21.88,574132.67,300320.14,21.88,TRUE
"221",225,21.88,574106.28,300423.45,21.88,TRUE
"222",226,21.88,574158.15,300376.1,21.88,TRUE
"223",227,21.87,574107.31,300362.37,21.87,TRUE
"224",228,21.87,574074.22,300372.21,21.87,TRUE
"225",229,21.86,574123.23,300416.34,21.86,TRUE
"226",230,21.86,574113.23,300416.04,21.86,TRUE
"227",231,21.86,574052.47,300402.52,21.86,TRUE
"228",232,21.86,574125.74,300369.73,21.86,TRUE
"229",233,21.85,574110.49,300375.1,21.85,TRUE
"230",234,21.85,574075.9,300354.46,21.85,TRUE
"231",235,21.85,574110.52,300421.26,21.85,TRUE
"232",236,21.84,574131.96,300403.79,21.84,TRUE
"233",237,21.84,574084.23,300376.88,21.84,TRUE
"234",238,21.84,574155.16,300404.45,21.84,TRUE
"235",239,21.84,574082.43,300394.25,21.84,TRUE
"236",240,21.83,574103.56,300434.21,21.83,TRUE
"237",241,21.83,574165.96,300362.16,21.83,TRUE
"238",242,21.82,574054.4,300371.28,21.82,TRUE
"239",243,21.82,574093.5,300404.28,21.82,TRUE
"240",244,21.82,574124.2,300415.64,21.82,TRUE
"241",245,21.81,574168.23,300385.61,21.81,TRUE
"242",246,21.81,574104.51,300433.23,21.81,TRUE
"243",247,21.81,574063.3,300381.1,21.81,TRUE
"244",248,21.8,574170.93,300375.14,21.8,TRUE
"245",249,21.8,574143.9,300403.2,21.8,TRUE
"246",250,21.8,574143.18,300407.68,21.8,TRUE
"247",251,21.8,574083.33,300378.27,21.8,TRUE
"248",252,21.79,574104.08,300405.74,21.79,TRUE
"249",253,21.79,574065.45,300389.97,21.79,TRUE
"250",254,21.78,574115.02,300447.73,21.78,TRUE
"251",255,21.78,574135.53,300399.71,21.78,TRUE
"252",256,21.78,574091.18,300390.01,21.78,TRUE
"253",257,21.77,574058.98,300406.81,21.77,TRUE
"254",258,21.77,574121.77,300413.42,21.77,TRUE
"255",259,21.76,574108.16,300412.73,21.76,TRUE
"256",260,21.76,574137.73,300363.71,21.76,TRUE
"257",262,21.75,574108.5,300431.91,21.75,TRUE
"258",263,21.75,574103.18,300408.81,21.75,TRUE
"259",264,21.75,574050.27,300402.94,21.75,TRUE
"260",265,21.74,574175.28,300370.57,21.74,TRUE
"261",266,21.73,574113.49,300343.84,21.73,TRUE
"262",267,21.73,574168.93,300395.33,21.73,TRUE
"263",268,21.73,574116.04,300447.16,21.73,TRUE
"264",269,21.72,574105.19,300429.47,21.72,TRUE
"265",270,21.72,574108.54,300430.12,21.72,TRUE
"266",271,21.72,574122.44,300412.38,21.72,TRUE
"267",272,21.72,574142,300424.03,21.72,TRUE
"268",273,21.72,574156.31,300378.43,21.72,TRUE
"269",274,21.71,574085.83,300411.64,21.71,TRUE
"270",275,21.71,574072.76,300403.49,21.71,TRUE
"271",276,21.7,574092.49,300404.48,21.7,TRUE
"272",277,21.7,574108.56,300344.95,21.7,TRUE
"273",278,21.7,574104.31,300393.27,21.7,TRUE
"274",279,21.7,574103.14,300410.6,21.7,TRUE
"275",280,21.69,574138.22,300392.15,21.69,TRUE
"276",281,21.68,574077.16,300416.69,21.68,TRUE
"277",282,21.68,574121.58,300424.04,21.68,TRUE
"278",283,21.67,574124.82,300312.63,21.67,TRUE
"279",284,21.67,574123.56,300451.17,21.67,TRUE
"280",285,21.67,574089.75,300383,21.67,TRUE
"281",286,21.67,574108.09,300453.31,21.67,TRUE
"282",287,21.66,574137.26,300393.81,21.66,TRUE
"283",288,21.66,574182.33,300375.6,21.66,TRUE
"284",289,21.66,574109.51,300329.75,21.66,TRUE
"285",290,21.66,574090.81,300369.34,21.66,TRUE
"286",291,21.65,574075.81,300414.35,21.65,TRUE
"287",292,21.65,574126.01,300405.68,21.65,TRUE
"288",293,21.65,574172.27,300407.44,21.65,TRUE
"289",294,21.65,574132.49,300369.45,21.65,TRUE
"290",295,21.64,574084.75,300436.5,21.64,TRUE
"291",296,21.63,574136.16,300412.42,21.63,TRUE
"292",297,21.63,574088.79,300383.3,21.63,TRUE
"293",298,21.63,574083.85,300398.14,21.63,TRUE
"294",299,21.62,574102.68,300436.31,21.62,TRUE
"295",301,21.62,574109.36,300440.6,21.62,TRUE
"296",302,21.62,574159.23,300413.17,21.62,TRUE
"297",303,21.61,574107.35,300457.03,21.61,TRUE
"298",304,21.61,574104.53,300327.42,21.61,TRUE
"299",305,21.6,574127.98,300449.87,21.6,TRUE
"300",306,21.6,574120.04,300443.98,21.6,TRUE
"301",307,21.6,574170.53,300348.76,21.6,TRUE
"302",308,21.6,574083.23,300432.75,21.6,TRUE
"303",309,21.59,574149.87,300354.76,21.59,TRUE
"304",311,21.58,574170.74,300387.76,21.58,TRUE
"305",312,21.58,574177.16,300368.07,21.58,TRUE
"306",313,21.58,574189.88,300386.81,21.58,TRUE
"307",314,21.58,574095.46,300433.16,21.58,TRUE
"308",315,21.58,574173.62,300368.67,21.58,TRUE
"309",316,21.57,574158.08,300379.67,21.57,TRUE
"310",317,21.56,574115.2,300437.97,21.56,TRUE
"311",318,21.56,574089.56,300392.79,21.56,TRUE
"312",319,21.55,574146.39,300362.92,21.55,TRUE
"313",320,21.55,574170.88,300376.93,21.55,TRUE
"314",321,21.55,574165.01,300369.96,21.55,TRUE
"315",322,21.54,574054.88,300392.93,21.54,TRUE
"316",323,21.54,574055.65,300391.75,21.54,TRUE
"317",324,21.52,574125.76,300367.1,21.52,TRUE
"318",325,21.52,574118.67,300333.59,21.52,TRUE
"319",326,21.51,574101.99,300429.09,21.51,TRUE
"320",327,21.51,574136.98,300411.51,21.51,TRUE
"321",328,21.49,574083.6,300412.32,21.49,TRUE
"322",329,21.49,574098.32,300410.62,21.49,TRUE
"323",330,21.49,574113.36,300407.15,21.49,TRUE
"324",331,21.49,574096.54,300446.82,21.49,TRUE
"325",332,21.48,574099.37,300436.5,21.48,TRUE
"326",333,21.48,574071.14,300365.35,21.48,TRUE
"327",334,21.48,574181.17,300385.19,21.48,TRUE
"328",335,21.47,574084.53,300408.12,21.47,TRUE
"329",337,21.47,574101.09,300384.6,21.47,TRUE
"330",338,21.46,574111.28,300466.54,21.46,TRUE
"331",339,21.46,574139.84,300335.39,21.46,TRUE
"332",340,21.46,574135.95,300371.4,21.46,TRUE
"333",341,21.45,574126.59,300370.34,21.45,TRUE
"334",342,21.45,574052.91,300377.74,21.45,TRUE
"335",343,21.44,574082.18,300407.54,21.44,TRUE
"336",344,21.44,574098.85,300379.61,21.44,TRUE
"337",345,21.44,574075.76,300416.14,21.44,TRUE
"338",346,21.43,574158.39,300411.03,21.43,TRUE
"339",347,21.43,574129.74,300337.38,21.43,TRUE
"340",348,21.43,574062.44,300386.16,21.43,TRUE
"341",349,21.42,574057.89,300394.67,21.42,TRUE
"342",351,21.42,574077.17,300414.98,21.42,TRUE
"343",352,21.42,574063.42,300373.17,21.42,TRUE
"344",353,21.42,574050.28,300401.14,21.42,TRUE
"345",354,21.42,574100.06,300397.45,21.42,TRUE
"346",355,21.42,574081.34,300358.84,21.42,TRUE
"347",356,21.41,574121.05,300343.33,21.41,TRUE
"348",357,21.41,574145.61,300351.19,21.41,TRUE
"349",358,21.41,574068.65,300415.36,21.41,TRUE
"350",359,21.41,574126.22,300335.21,21.41,TRUE
"351",360,21.41,574137.31,300445.46,21.41,TRUE
"352",361,21.4,574132.1,300392.96,21.4,TRUE
"353",362,21.4,574115.52,300420.13,21.4,TRUE
"354",364,21.4,574126.95,300397.13,21.4,TRUE
"355",365,21.4,574148.16,300408.52,21.4,TRUE
"356",366,21.39,574132.8,300398.82,21.39,TRUE
"357",367,21.38,574080.33,300415.59,21.38,TRUE
"358",368,21.38,574111.17,300330.85,21.38,TRUE
"359",369,21.38,574102.25,300414.87,21.38,TRUE
"360",370,21.37,574158.43,300353.94,21.37,TRUE
"361",371,21.37,574066.29,300419.35,21.37,TRUE
"362",372,21.37,574097.48,300396.93,21.37,TRUE
"363",373,21.37,574088.12,300420.55,21.37,TRUE
"364",375,21.36,574108.91,300408.75,21.36,TRUE
"365",376,21.36,574180.18,300385.72,21.36,TRUE
"366",377,21.34,574143.7,300373.05,21.34,TRUE
"367",378,21.34,574134.29,300414.19,21.34,TRUE
"368",379,21.34,574096.06,300400.26,21.34,TRUE
"369",380,21.34,574091.38,300428.8,21.34,TRUE
"370",381,21.34,574070.97,300422.61,21.34,TRUE
"371",382,21.33,574142.22,300340.02,21.33,TRUE
"372",383,21.32,574172.72,300375.08,21.32,TRUE
"373",384,21.32,574127.37,300369.59,21.32,TRUE
"374",385,21.32,574065.66,300418.17,21.32,TRUE
"375",386,21.32,574102.99,300461.88,21.32,TRUE
"376",387,21.32,574063.96,300387.3,21.32,TRUE
"377",388,21.31,574104.45,300435.03,21.31,TRUE
"378",389,21.31,574124.9,300420.27,21.31,TRUE
"379",390,21.3,574083.73,300354.34,21.3,TRUE
"380",391,21.3,574130.28,300402.47,21.3,TRUE
"381",392,21.29,574060.99,300384.7,21.29,TRUE
"382",393,21.29,574088.73,300385.95,21.29,TRUE
"383",394,21.29,574125.65,300325.38,21.29,TRUE
"384",397,21.29,574111.61,300357.29,21.29,TRUE
"385",398,21.28,574078.96,300412.05,21.28,TRUE
"386",399,21.28,574088.85,300378.84,21.28,TRUE
"387",400,21.28,574099.89,300448.78,21.28,TRUE
"388",401,21.28,574175.68,300405.04,21.28,TRUE
"389",402,21.28,574140.14,300375.48,21.28,TRUE
"390",403,21.28,574089.77,300380.38,21.28,TRUE
"391",404,21.27,574106.74,300395.14,21.27,TRUE
"392",405,21.27,574097.44,300398.71,21.27,TRUE
"393",406,21.27,574122.46,300409.71,21.27,TRUE
"394",407,21.26,574101.27,300425.63,21.26,TRUE
"395",408,21.26,574145.98,300390.43,21.26,TRUE
"396",409,21.25,574099.12,300401.24,21.25,TRUE
"397",410,21.25,574107.18,300421.37,21.25,TRUE
"398",411,21.24,574120.99,300346,21.24,TRUE
"399",412,21.24,574127.21,300380.27,21.24,TRUE
"400",413,21.24,574134.81,300342.12,21.24,TRUE
"401",414,21.23,574115.44,300377.49,21.23,TRUE
"402",415,21.23,574088.92,300425.7,21.23,TRUE
"403",416,21.22,574123.72,300332.57,21.22,TRUE
"404",417,21.22,574066.6,300366.6,21.22,TRUE
"405",418,21.22,574102.37,300407.73,21.22,TRUE
"406",419,21.22,574129.46,300354.22,21.22,TRUE
"407",420,21.22,574101.06,300437.16,21.22,TRUE
"408",422,21.21,574077.29,300407.88,21.21,TRUE
"409",423,21.21,574086.71,300421.25,21.21,TRUE
"410",424,21.21,574095.23,300388.2,21.21,TRUE
"411",425,21.21,574110.13,300338.46,21.21,TRUE
"412",426,21.21,574127.65,300404.12,21.21,TRUE
"413",427,21.2,574101.63,300446.87,21.2,TRUE
"414",428,21.2,574113.3,300409.86,21.2,TRUE
"415",429,21.2,574096.71,300394.49,21.2,TRUE
"416",430,21.2,574130.67,300377.62,21.2,TRUE
"417",431,21.19,574118.74,300435.6,21.19,TRUE
"418",432,21.19,574152.2,300372.45,21.19,TRUE
"419",433,21.19,574059.39,300382.03,21.19,TRUE
"420",434,21.18,574096.76,300361.22,21.18,TRUE
"421",435,21.18,574141.36,300392.83,21.18,TRUE
"422",436,21.18,574086.04,300398.41,21.18,TRUE
"423",437,21.18,574098.36,300407.97,21.18,TRUE
"424",438,21.18,574077.41,300400.82,21.18,TRUE
"425",439,21.18,574122.79,300439.51,21.18,TRUE
"426",440,21.17,574090.39,300391.58,21.17,TRUE
"427",441,21.16,574111.59,300401.61,21.16,TRUE
"428",442,21.16,574064.23,300371.34,21.16,TRUE
"429",443,21.16,574141.84,300431.2,21.16,TRUE
"430",444,21.15,574083.9,300393.74,21.15,TRUE
"431",445,21.15,574093.66,300427.94,21.15,TRUE
"432",446,21.15,574113.96,300369.95,21.15,TRUE
"433",447,21.14,574085.06,300378.87,21.14,TRUE
"434",448,21.14,574080.03,300430.72,21.14,TRUE
"435",449,21.14,574085.03,300419.7,21.14,TRUE
"436",450,21.14,574129.49,300352.47,21.14,TRUE
"437",451,21.14,574116.27,300375.75,21.14,TRUE
"438",452,21.14,574147.57,300389.74,21.14,TRUE
"439",453,21.14,574118.71,300437.36,21.14,TRUE
"440",454,21.14,574114.53,300375.83,21.14,TRUE
"441",455,21.13,574098.38,300406.22,21.13,TRUE
"442",456,21.13,574089.64,300387.45,21.13,TRUE
"443",457,21.13,574147.09,300362.18,21.13,TRUE
"444",458,21.13,574166.55,300380.22,21.13,TRUE
"445",459,21.12,574107.69,300392.92,21.12,TRUE
"446",460,21.12,574169.02,300386.49,21.12,TRUE
"447",461,21.12,574078.84,300366.19,21.12,TRUE
"448",462,21.12,574165.67,300378.98,21.12,TRUE
"449",463,21.12,574130.85,300428.46,21.12,TRUE
"450",464,21.12,574093.48,300402.53,21.12,TRUE
"451",465,21.12,574150.31,300379.56,21.12,TRUE
"452",466,21.12,574176.91,300385.7,21.12,TRUE
"453",467,21.12,574095.96,300436.17,21.12,TRUE
"454",468,21.11,574153.84,300362.28,21.11,TRUE
"455",469,21.1,574122.31,300377.11,21.1,TRUE
"456",470,21.1,574167.45,300378.58,21.1,TRUE
"457",471,21.1,574111.53,300405.12,21.1,TRUE
"458",472,21.1,574172.61,300381.2,21.1,TRUE
"459",473,21.1,574146.84,300437.59,21.1,TRUE
"460",474,21.09,574109.33,300340.29,21.09,TRUE
"461",475,21.09,574053.76,300403.13,21.09,TRUE
"462",476,21.09,574112.73,300441.85,21.09,TRUE
"463",477,21.09,574051.56,300405.09,21.09,TRUE
"464",478,21.08,574111.32,300416.67,21.08,TRUE
"465",479,21.08,574182.63,300399.58,21.08,TRUE
"466",480,21.08,574112.53,300452.52,21.08,TRUE
"467",481,21.07,574159.49,300391.08,21.07,TRUE
"468",482,21.07,574105.55,300370.24,21.07,TRUE
"469",483,21.07,574102.28,300313.1,21.07,TRUE
"470",484,21.06,574136.29,300402.65,21.06,TRUE
"471",485,21.06,574096.35,300383.44,21.06,TRUE
"472",486,21.06,574109.49,300374.93,21.06,TRUE
"473",487,21.06,574109.1,300453.07,21.06,TRUE
"474",488,21.06,574131.45,300324.44,21.06,TRUE
"475",489,21.05,574092.5,300401.8,21.05,TRUE
"476",490,21.04,574150.19,300385.78,21.04,TRUE
"477",491,21.04,574139.46,300357.62,21.04,TRUE
"478",493,21.04,574095,300400.64,21.04,TRUE
"479",494,21.04,574166.12,300410.21,21.04,TRUE
"480",495,21.03,574146.63,300391.38,21.03,TRUE
"481",496,21.03,574121.23,300442.79,21.03,TRUE
"482",497,21.03,574109.78,300414.94,21.03,TRUE
"483",498,21.03,574102.19,300319.9,21.03,TRUE
"484",499,21.03,574057.64,300407.12,21.03,TRUE
"485",500,21.03,574175.15,300378.46,21.03,TRUE
"486",501,21.03,574117.3,300458.57,21.03,TRUE
"487",502,21.02,574125.66,300323.6,21.02,TRUE
"488",503,21.02,574092.63,300394.72,21.02,TRUE
"489",504,21.02,574113.97,300312.81,21.02,TRUE
"490",505,21.02,574134.37,300407.94,21.02,TRUE
"491",506,21.02,574159.3,300404.37,21.02,TRUE
"492",507,21.02,574150.5,300421.47,21.02,TRUE
"493",508,21.02,574126.85,300448.59,21.02,TRUE
"494",509,21.01,574138.49,300373.19,21.01,TRUE
"495",510,21.01,574127.45,300316.43,21.01,TRUE
"496",511,21.01,574083.5,300415.9,21.01,TRUE
"497",512,21,574130.44,300390.94,21,TRUE
"498",513,21,574151.88,300391.62,21,TRUE
"499",514,21,574077.58,300391.06,21,TRUE
"500",515,21,574105.07,300347.03,21,TRUE
