treeID,Z,npoints,convhull_area,area,perimeter
2041,15.1174,552,7.294,7.29394348984351,12.0529529289841
2062,15.0745,105,1.365,1.36515503995906,4.73754389858698
2100,14.9932,305,5.311,5.3109534499672,9.34991246792808
2102,14.9924,2652,49.136,49.1364750065841,36.3217753162459
2108,14.9898,3690,70.37,70.3704566229135,33.7901285054669
2120,11.9421,153,1.279,1.2794731699978,6.12228295812738
2150,14.9564,2384,43.572,43.5724361748435,27.7672570172602
2152,14.9552,1468,8.74,8.73983376985416,11.6104541526072
2178,14.9296,190,2.402,2.40217654482694,6.24068678884252
2186,14.9232,2569,37.185,37.1854464656208,23.2565742106361
2202,14.9053,1808,19.557,19.5567176856566,18.2761408998253
2220,14.8851,384,3.427,3.42660632994375,7.09238939064982
2226,14.8814,316,1.74,1.74010770500172,5.17332487613669
2240,14.8759,637,5.474,5.47401381487725,9.59858145735169
2242,13.3422,518,9.289,9.28851122478954,11.9882261183138
2337,14.8058,49,0.334,0.333911495079519,2.57888317936317
2345,14.8,1213,13.913,13.9128968948498,13.9831690580487
2360,14.7856,744,5.524,5.52426077986456,9.17887350183688
2405,14.7496,1547,20.023,20.0234530999733,18.1444379063407
2426,14.7329,158,1.833,1.8327183349902,5.12715389498772
2445,14.7227,1014,9.633,9.63330321537796,11.80824668665
2460,14.7093,790,10.244,10.2441404197598,12.7191201153087
2474,14.6965,607,5.06,5.05983467982151,9.48802914623685
2480,14.6935,88,1.525,1.52519946484244,4.95446092985875
2489,14.6842,262,2.27,2.26961210012087,5.58766636970567
2497,14.6788,26,0.254,0.253545935003785,2.07437067677113
2498,14.6743,353,2.467,2.4670193499187,6.30225399254681
2499,14.6741,1279,18.26,18.2596566100838,17.769839911566
2515,8.3972,5,0.009,0.00856742000178201,0.462667648926028
2550,14.6344,199,2.378,2.37815296003828,5.7507174452357
2564,14.6234,2040,10.218,10.2175442896842,12.8814999662227
2566,14.622,1145,5.829,5.82886166987009,10.0417235849826
2605,14.5905,1058,12.091,12.0906152550015,13.1009129936047
2612,14.5858,234,1.585,1.58496110995475,4.68562773062241
2638,14.5705,1211,17.943,17.9433095201384,16.4148487180667
2647,14.5614,392,9.24,9.2399255199125,12.0340300056525
2657,14.5544,176,5.056,5.05605758517049,8.85154398826779
2668,14.5475,371,2.831,2.83092746988405,7.3768967410077
2669,14.5461,1560,58.247,58.2472057463601,29.9656693335281
2679,14.5373,404,3.188,3.18799292983022,7.52123462861052
2721,10.6822,2667,47.127,47.1268837000243,26.5749561491598
2743,14.4794,798,4.504,4.50396358501166,7.80082480984653
2752,14.4723,1963,8.965,8.96540036986698,11.7863338009969
2826,14.4129,193,1.823,1.82340953499079,5.45494777697026
2832,14.4096,204,1.556,1.55620642489521,5.00097948138406
2868,14.3817,463,1.474,1.47364892001497,4.66510760607329
