"","treeID","V1","coords.x1","coords.x2","coords.x3","optional"
"130",130,25.5169,574277.157,300672.5089,25.5169,TRUE
"131",131,25.5141,574281.2979,300666.6412,25.5141,TRUE
"132",132,25.4613,574250.5604,300699.6717,25.4613,TRUE
"133",133,25.4463,574268.3187,300688.4142,25.4463,TRUE
"134",134,25.4451,574283.2385,300740.2031,25.4451,TRUE
"135",135,25.442,574283.6783,300660.7035,25.442,TRUE
"136",136,25.4282,574260.0466,300811.5636,25.4282,TRUE
"137",137,25.4154,574277.6955,300677.8661,25.4154,TRUE
"138",138,25.4046,574276.8365,300693.2156,25.4046,TRUE
"139",139,25.3954,574244.5912,300744.8473,25.3954,TRUE
"140",140,25.3778,574239.033,300701.5574,25.3778,TRUE
"141",141,25.3744,574266.0927,300792.2652,25.3744,TRUE
"142",142,25.3682,574258.3569,300732.5762,25.3682,TRUE
"143",143,25.3621,574239.0592,300809.7687,25.3621,TRUE
"144",144,25.359,574282.4558,300717.1105,25.359,TRUE
"145",145,25.3411,574028.0429,300727.9166,25.3411,TRUE
"146",146,25.3242,574271.4809,300742.7109,25.3242,TRUE
"147",147,25.3145,574249.4086,300721.3727,25.3145,TRUE
"148",148,25.2874,574152.1014,300656.4196,25.2874,TRUE
"149",149,25.2781,574237.0809,300788.1496,25.2781,TRUE
"150",150,25.2755,574258.852,300794.7228,25.2755,TRUE
"151",151,25.2745,574208.9488,300582.0614,25.2745,TRUE
"152",152,25.2729,573990.7921,300593.496,25.2729,TRUE
"153",153,25.2588,574253.64,300715.7417,25.2588,TRUE
"154",154,25.2578,574272.5777,300676.1111,25.2578,TRUE
"155",155,25.2478,574249.3534,300697.9894,25.2478,TRUE
"156",156,25.2435,574292.0831,300705.393,25.2435,TRUE
"157",157,25.2435,574244.5578,300704.8437,25.2435,TRUE
"158",158,25.2426,574244.9078,300827.4567,25.2426,TRUE
"159",159,25.24,574255.5615,300844.1814,25.24,TRUE
"160",160,25.2396,574243.8327,300753.3712,25.2396,TRUE
"161",161,25.2337,574278.3863,300684.0994,25.2337,TRUE
"162",162,25.2201,574282.036,300726.5248,25.2201,TRUE
"163",163,25.2185,574172.3321,300654.779,25.2185,TRUE
"164",164,25.2181,574250.3356,300786.0682,25.2181,TRUE
"165",165,25.2131,574265.5262,300794.2521,25.2131,TRUE
"166",166,25.2098,574274.6045,300687.777,25.2098,TRUE
"167",167,25.2073,574278.1423,300686.8898,25.2073,TRUE
"168",168,25.1992,574202.6989,300807.7205,25.1992,TRUE
"169",169,25.1637,574277.9438,300690.987,25.1637,TRUE
"170",170,25.1304,574251.3787,300713.8193,25.1304,TRUE
"171",171,25.1243,574247.4642,300699.4813,25.1243,TRUE
"172",172,25.1181,574247.2954,300696.3422,25.1181,TRUE
"173",173,25.1126,574252.9737,300712.4251,25.1126,TRUE
"174",174,25.1112,574237.0828,300752.8814,25.1112,TRUE
"175",175,25.0821,574241.1921,300791.9843,25.0821,TRUE
"176",176,25.0806,574130.7534,300679.001,25.0806,TRUE
"177",177,25.0744,574234.2085,300796.09,25.0744,TRUE
"178",178,25.0692,574269.7781,300669.5422,25.0692,TRUE
"179",179,25.0676,574268.3115,300741.0954,25.0676,TRUE
"180",180,25.0562,574290.8571,300677.2627,25.0562,TRUE
"181",181,25.0562,574280.3631,300742.5395,25.0562,TRUE
"182",182,25.0455,574260.0178,300779.917,25.0455,TRUE
"183",183,25.022,574248.7647,300752.0802,25.022,TRUE
"184",184,25.0181,574275.3673,300678.2595,25.0181,TRUE
"185",185,25.0034,574250.873,300797.0133,25.0034,TRUE
"186",186,24.9935,574008.9943,300684.022,24.9935,TRUE
"187",187,24.9816,574261.9475,300810.2854,24.9816,TRUE
"188",188,24.9701,574252.3864,300749.6393,24.9701,TRUE
"189",189,24.9649,574235.5644,300703.1173,24.9649,TRUE
"190",190,24.9558,574254.0386,300746.3104,24.9558,TRUE
"191",191,24.9529,574240.9088,300836.462,24.9529,TRUE
"192",192,24.9511,574003.1119,300699.173,24.9511,TRUE
"193",193,24.9423,574252.0293,300743.7836,24.9423,TRUE
"194",194,24.9284,574175.9781,300661.6345,24.9284,TRUE
"195",195,24.9222,574259.826,300718.6333,24.9222,TRUE
"196",196,24.9006,574000.2598,300688.9393,24.9006,TRUE
"197",197,24.8853,574286.2765,300683.5449,24.8853,TRUE
"198",198,24.8636,574202.4826,300617.9682,24.8636,TRUE
"199",199,24.847,574262.9901,300784.9229,24.847,TRUE
"200",200,24.8421,574254.1282,300835.6777,24.8421,TRUE
"201",201,24.8375,574164.4354,300641.4817,24.8375,TRUE
"202",202,24.8094,574254.6895,300797.142,24.8094,TRUE
"203",203,24.7995,574196.9246,300601.1176,24.7995,TRUE
"204",204,24.7988,574181.3891,300683.6276,24.7988,TRUE
"205",205,24.7877,574243.8655,300698.8026,24.7877,TRUE
"206",206,24.7697,574185.649,300423.0709,24.7697,TRUE
"207",207,24.7613,574248.2454,300714.1332,24.7613,TRUE
"208",208,24.7569,574278.4876,300668.8006,24.7569,TRUE
"209",209,24.7154,574280.9893,300655.4919,24.7154,TRUE
"210",210,24.7128,574287.4811,300657.9546,24.7128,TRUE
"211",211,24.7043,574250.2264,300745.5512,24.7043,TRUE
"212",212,24.6775,574256.7241,300838.6255,24.6775,TRUE
"213",213,24.6586,574228.7109,300789.4957,24.6586,TRUE
"214",214,24.6374,574291.3701,300673.5073,24.6374,TRUE
"215",215,24.6307,574260.9613,300695.256,24.6307,TRUE
"216",216,24.5992,574259.8131,300689.354,24.5992,TRUE
"217",217,24.5909,574273.2041,300671.4246,24.5909,TRUE
"218",218,24.5886,574011.2813,300606.177,24.5886,TRUE
"219",219,24.5868,574255.9655,300713.9364,24.5868,TRUE
"220",220,24.5788,574262.6792,300687.3068,24.5788,TRUE
"221",221,24.5689,574283.7662,300721.255,24.5689,TRUE
"222",222,24.5493,574199.2497,300627.3983,24.5493,TRUE
"223",223,24.5484,574234.239,300782.0108,24.5484,TRUE
"224",224,24.5245,574263.9083,300781.1544,24.5245,TRUE
"225",225,24.5223,574262.2516,300720.8336,24.5223,TRUE
"226",226,24.514,574195.1886,300599.8686,24.514,TRUE
"227",227,24.4705,574246.107,300721.9249,24.4705,TRUE
"228",228,24.4686,574245.1012,300835.1443,24.4686,TRUE
"229",229,24.451,574256.1718,300800.8966,24.451,TRUE
"230",230,24.4394,574277.9425,300696.7541,24.4394,TRUE
"231",231,24.4208,574272.2208,300721.7135,24.4208,TRUE
"232",232,24.4148,574097.3701,300778.2177,24.4148,TRUE
"233",233,24.4053,574203.1807,300583.0493,24.4053,TRUE
"234",234,24.3946,574246.963,300693.6365,24.3946,TRUE
"235",235,24.3539,574290.6806,300661.6531,24.3539,TRUE
"236",236,24.3432,574249.2458,300708.6454,24.3432,TRUE
"237",237,24.3387,574265.7907,300722.4118,24.3387,TRUE
"238",238,24.3268,574272.6169,300817.2611,24.3268,TRUE
"239",239,24.3121,574257.5431,300840.7635,24.3121,TRUE
"240",240,24.3106,574270.3668,300724.7505,24.3106,TRUE
"241",241,24.2937,574199.4225,300599.9265,24.2937,TRUE
"242",242,24.2827,574254.7567,300750.9748,24.2827,TRUE
"243",243,24.2788,574297.3329,300670.3829,24.2788,TRUE
"244",244,24.2749,574115.3167,300632.7513,24.2749,TRUE
"245",245,24.2639,574244.9904,300739.3351,24.2639,TRUE
"246",246,24.2452,574241.5904,300711.1197,24.2452,TRUE
"247",247,24.2444,574258.9883,300721.0248,24.2444,TRUE
"248",248,24.2331,574229.5448,300854.4984,24.2331,TRUE
"249",249,24.233,574281.5086,300720.3487,24.233,TRUE
"250",250,24.2238,574260.6101,300692.8805,24.2238,TRUE
"251",251,24.2073,574274.3393,300668.3922,24.2073,TRUE
"252",252,24.192,574251.339,300827.9494,24.192,TRUE
"253",253,24.1851,574268.4285,300733.5954,24.1851,TRUE
"254",254,24.1786,574244.4002,300848.7939,24.1786,TRUE
"255",255,24.1708,574099.314,300777.3263,24.1708,TRUE
"256",256,24.159,574286.0004,300712.1812,24.159,TRUE
"257",257,24.1546,574270.3328,300693.7067,24.1546,TRUE
"258",258,24.1463,574259.4827,300724.4048,24.1463,TRUE
"259",259,24.1127,574259.7915,300843.337,24.1127,TRUE
"260",260,24.0808,574292.6633,300700.3145,24.0808,TRUE
"261",261,24.0627,574106.7287,300695.0297,24.0627,TRUE
"262",262,24.0516,574242.3476,300846.3404,24.0516,TRUE
"263",263,24.0441,574246.6282,300748.0002,24.0441,TRUE
"264",264,24.0408,574267.3077,300840.9247,24.0408,TRUE
"265",265,24.0304,574250.499,300850.3984,24.0304,TRUE
"266",266,24.0198,574265.1873,300718.1143,24.0198,TRUE
"267",267,24.0038,574256.4508,300722.2066,24.0038,TRUE
"268",268,23.9634,574122.2849,300681.2537,23.9634,TRUE
"269",269,23.9627,574119.9663,300331.4353,23.9627,TRUE
"270",270,23.947,574242.3986,300839.2687,23.947,TRUE
"271",271,23.9389,574266.0836,300733.5774,23.9389,TRUE
"272",272,23.9368,574269.0927,300671.7876,23.9368,TRUE
"273",273,23.9184,574250.7134,300831.0585,23.9184,TRUE
"274",274,23.9166,574254.9995,300852.2125,23.9166,TRUE
"275",275,23.8874,574147.6012,300645.7632,23.8874,TRUE
"276",276,23.8858,574013.136,300724.9896,23.8858,TRUE
"277",277,23.8851,574231.6272,300830.7703,23.8851,TRUE
"278",278,23.8746,574150.4854,300664.5716,23.8746,TRUE
"279",279,23.8335,574221.1156,300756.0033,23.8335,TRUE
"280",280,23.8302,574275.4622,300811.2418,23.8302,TRUE
"281",281,23.8301,574240.0819,300847.2467,23.8301,TRUE
"282",282,23.8294,574232.5139,300852.6403,23.8294,TRUE
"283",283,23.8171,574241.4591,300732.0514,23.8171,TRUE
"284",284,23.7798,574268.1852,300755.7955,23.7798,TRUE
"285",285,23.7698,574270.6956,300836.267,23.7698,TRUE
"286",286,23.7204,573993.4806,300600.4965,23.7204,TRUE
"287",287,23.7173,574265.1912,300839.8296,23.7173,TRUE
"288",288,23.7073,574261.3689,300725.3815,23.7073,TRUE
"289",289,23.6933,574241.5183,300736.3416,23.6933,TRUE
"290",290,23.6672,574009.8816,300723.7731,23.6672,TRUE
"291",291,23.6526,574232.3527,300856.4948,23.6526,TRUE
"292",292,23.6504,574212.8563,300583.424,23.6504,TRUE
"293",293,23.6374,574264.408,300737.3158,23.6374,TRUE
"294",294,23.6347,574248.6766,300833.5468,23.6347,TRUE
"295",295,23.6242,574254.8797,300808.4168,23.6242,TRUE
"296",296,23.6223,574097.8228,300698.277,23.6223,TRUE
"297",297,23.6176,574283.0419,300729.8196,23.6176,TRUE
"298",298,23.6124,574234.9588,300510.2476,23.6124,TRUE
"299",299,23.6064,574292.0014,300709.3551,23.6064,TRUE
"300",300,23.5919,574244.6824,300851.2693,23.5919,TRUE
"301",301,23.5706,574295.2976,300676.656,23.5706,TRUE
"302",302,23.5395,574238.9917,300710.6965,23.5395,TRUE
"303",303,23.5353,574050.1814,300734.1923,23.5353,TRUE
"304",304,23.5285,574276.2065,300665.862,23.5285,TRUE
"305",305,23.504,574233.3984,300740.0457,23.504,TRUE
"306",306,23.4891,574266.079,300762.4967,23.4891,TRUE
"307",307,23.423,574088.5732,300780.6217,23.423,TRUE
"308",308,23.4185,574275.8721,300798.4362,23.4185,TRUE
"309",309,23.3863,574274.5655,300762.0925,23.3863,TRUE
"310",310,23.3818,574144.702,300483.1986,23.3818,TRUE
"311",311,23.3499,574291.8516,300683.9104,23.3499,TRUE
"312",312,23.3091,574274.0173,300808.8723,23.3091,TRUE
"313",313,23.301,574086.2618,300740.2424,23.301,TRUE
"314",314,23.2962,574202.1404,300578.9783,23.2962,TRUE
"315",315,23.286,574253.5808,300691.2294,23.286,TRUE
"316",316,23.2742,574284.9588,300691.419,23.2742,TRUE
"317",317,23.25,574020.4155,300710.3114,23.25,TRUE
"318",318,23.2365,574286.9447,300691.1748,23.2365,TRUE
"319",319,23.2243,574289.5327,300689.7348,23.2243,TRUE
"320",320,23.2219,574295.1786,300673.1863,23.2219,TRUE
"321",321,23.2134,574126.8001,300779.2569,23.2134,TRUE
"322",322,23.2051,574011.8735,300681.8136,23.2051,TRUE
"323",323,23.2002,574252.45,300809.2043,23.2002,TRUE
"324",324,23.1514,574243.5393,300853.7002,23.1514,TRUE
"325",325,23.1331,574143.2136,300732.0619,23.1331,TRUE
"326",326,23.1267,574294.0875,300667.0116,23.1267,TRUE
"327",327,23.1168,574271.6586,300679.3651,23.1168,TRUE
"328",328,23.1065,574277.7271,300802.9258,23.1065,TRUE
"329",329,23.086,574233.1707,300713.6029,23.086,TRUE
"330",330,23.0731,574168.3858,300657.8396,23.0731,TRUE
"331",331,23.0705,574275.3757,300801.4747,23.0705,TRUE
"332",332,23.0643,574181.3542,300891.4565,23.0643,TRUE
"333",333,23.0584,574138.9864,300756.6548,23.0584,TRUE
"334",334,23.057,574121.3334,300668.8641,23.057,TRUE
"335",335,23.031,574266.0969,300844.4031,23.031,TRUE
"336",336,23.0237,574240.5435,300715.2403,23.0237,TRUE
"337",337,23.0181,574229.9105,300716.6309,23.0181,TRUE
"338",338,23.0179,574118.4252,300326.1533,23.0179,TRUE
"339",339,22.9438,574121.2426,300328.8722,22.9438,TRUE
"340",340,22.9388,574145.9521,300659.4935,22.9388,TRUE
"341",341,22.9345,574295.5053,300681.191,22.9345,TRUE
"342",342,22.9066,574278.7479,300761.7217,22.9066,TRUE
"343",343,22.8693,574247.8576,300841.639,22.8693,TRUE
"344",344,22.8573,574238.389,300719.3076,22.8573,TRUE
"345",345,22.8515,574276.5284,300760.9581,22.8515,TRUE
"346",346,22.8461,574229.7431,300737.6094,22.8461,TRUE
"347",347,22.8438,574290.3156,300653.3399,22.8438,TRUE
"348",348,22.843,574079.3583,300775.362,22.843,TRUE
"349",349,22.8386,574276.3595,300764.4021,22.8386,TRUE
"350",350,22.8256,574274.5763,300804.8811,22.8256,TRUE
"351",351,22.8232,574191.8067,300601.337,22.8232,TRUE
"352",352,22.8141,574168.0939,300934.7488,22.8141,TRUE
"353",353,22.809,574237.0725,300713.9622,22.809,TRUE
"354",354,22.7867,574297.7092,300639.9117,22.7867,TRUE
"355",355,22.783,574277.7001,300815.9913,22.783,TRUE
"356",356,22.7807,574226.7213,300701.6689,22.7807,TRUE
"357",357,22.7752,574232.3439,300774.3193,22.7752,TRUE
"358",358,22.7653,574237.9533,300716.4333,22.7653,TRUE
"359",359,22.7631,574148.4446,300738.9514,22.7631,TRUE
"360",360,22.7523,574199.6116,300775.2128,22.7523,TRUE
"361",361,22.7499,574289.1463,300720.7611,22.7499,TRUE
"362",362,22.7381,574122.785,300623.6242,22.7381,TRUE
"363",363,22.738,574199.873,300777.4704,22.738,TRUE
"364",364,22.733,574015.3065,300645.7457,22.733,TRUE
"365",365,22.733,574232.6668,300729.0769,22.733,TRUE
"366",366,22.6837,574115.977,300685.7237,22.6837,TRUE
"367",367,22.6672,574207.8872,300772.6709,22.6672,TRUE
"368",368,22.6667,574273.4795,300764.3735,22.6667,TRUE
"369",369,22.666,574272.0949,300731.8135,22.666,TRUE
