"TreeHeightDrone","CrownAreaDrone","CrownPerimeterDrone","AGB_mixed_drone"
26.9939,44.0181591100991,25.5641142243636,4149.3535292086
26.9687,128.153947605751,46.9075203309559,8486.89741469644
26.9142,28.5039981598966,20.67975403427,3124.8993514257
26.7639,48.2912405397219,29.9391465855884,4522.06363425977
26.7511,6.09448658002657,9.54969637763703,1139.74872961846
26.733,55.0913297352381,31.8169449906222,4913.80936801385
26.7316,29.495466589462,21.1279104336768,3179.7520995129
26.7279,58.5012793586066,31.7064414499963,5057.44875817857
26.7238,22.0073214353761,18.1510898441839,2623.60833302732
26.6318,86.2579551918898,39.100046435057,6518.52648856998
26.6126,57.959226091858,31.752481475298,5016.59881020397
26.6036,72.3427691394463,33.0400932803399,5670.12348247034
26.5324,170.040104989894,49.470260502444,9788.45229579635
26.5172,85.5020043748082,35.1828846912985,6263.23466736934
26.5139,59.7461856745649,30.9423893149725,5037.1363075534
26.5064,78.9948531706177,34.5900847388406,5987.37918754198
26.4998,18.8023757804185,17.4533200714626,2378.61592062819
26.4994,32.3406609606172,21.3610974069989,3314.43995233473
26.4871,49.3517801001435,26.7519383859338,4378.49806931404
26.4856,15.2223278599558,15.6341880259471,2069.70369021482
26.4806,52.2002416200703,27.8114580096469,4554.85574959923
26.4677,103.204989185935,38.9261221421458,7081.14482114036
26.4419,61.3775144598912,29.3568456483037,5013.22345417913
26.4096,84.7509308656445,35.8902792763461,6250.1024417873
26.3922,25.0063938400708,21.2721526424423,2900.23510256944
26.3353,46.128423059592,27.1246266224174,4228.770171832
26.3256,152.567681045271,46.6548794960712,9046.42629893065
26.2867,28.7094331806293,20.1941883144151,3048.4487367501
26.2804,81.2742437543347,35.3920799633459,6068.10760222182
26.2763,146.208454204345,45.3857145723061,8768.11003336699
26.2681,120.049526000395,45.92758944917,7971.21127082401
26.2533,232.572758603026,56.550812262642,11803.5540272207
26.2525,167.516486570355,49.1378889706737,9603.80938030527
26.2466,52.447409675573,29.9680739686935,4631.9261184584
26.2208,153.203650386073,46.9700211599919,9051.03683471073
26.2073,55.0255870750989,28.7129967170277,4677.59003589097
26.1744,75.594822754967,32.2197913518994,5669.0215769805
26.1675,27.873620045546,20.6641590983188,3012.20290660743
26.1617,75.1438359960448,35.4370620357477,5813.25753577124
26.1611,39.1048233300316,24.3146358129319,3745.4335840612
26.1292,65.2896013155114,30.7773601343543,5188.49168139006
26.1234,52.7186461442616,27.5724074606006,4510.1134424495
26.1199,63.3679318353534,32.1779312889241,5178.60476053254
26.0702,133.018844109029,43.6528649311831,8207.79577188756
25.9737,118.162759114988,42.1882070390637,7631.57672889118
25.9723,16.2293728203513,14.9891556591077,2073.38328824097
25.9562,41.7028713398613,25.6866027221552,3904.34498995859
25.9497,86.1938682155451,34.8650100149236,6150.50018702713
25.9404,85.2524650199339,36.0416639492907,6176.04041088936
25.9261,54.5005574944662,29.379335721686,4642.08129028704
25.9168,115.964436729206,41.8093425368272,7524.954134552
25.9091,71.182730803499,32.8571895762228,5483.01893659543
25.8996,43.2877930194372,25.7299059757733,3972.04479639526
25.8922,82.7173343247268,34.7268615572344,6006.01189914584
25.8713,145.593511404353,47.2452802894939,8732.75288184415
25.8531,238.469498041508,55.5407299545658,11724.5845261991
25.8354,25.407309299917,19.0740599168629,2775.50590575187
25.8219,92.5361334949266,36.2698444789179,6420.14686187841
25.8097,139.298812945839,47.7266737320158,8549.54344815122
25.7944,7.87785508984234,12.4361640414874,1357.43492412845
25.7746,52.2977513105143,30.2123245354489,4561.47916577021
25.774,27.262415154255,19.3609370110606,2881.77401912241
25.7635,35.4169900845736,28.3512503231894,3681.44291417141
25.7625,44.4332421047147,25.6045837727289,3999.2147606667
25.7424,83.9341304852278,38.5236454416492,6208.80251939534
25.7208,12.012707724818,12.8123918991071,1686.94820890663
25.7118,33.3011082096491,22.3618352208007,3318.46326160749
25.705,27.4780660547258,19.9191135178801,2910.89228955686
25.7016,106.344780480955,40.954418883614,7108.02045551688
25.6923,91.5579948597588,37.0411215011901,6397.52903351679
25.6602,42.9709202299127,24.8666846550228,3884.56981611375
25.6454,91.3312059040181,38.4704609306345,6451.97308822248
25.6428,28.3249747348018,20.7125669778751,2983.73362570502
25.6343,3.28742658495321,7.01207037332783,734.272785822841
25.6319,248.127269776072,57.192336698543,11972.2982001403
25.6182,43.3028889549896,24.0886760434579,3856.84575238826
25.6049,96.5443056400691,38.2267844497081,6611.50974487781
25.6044,163.42762255414,50.1056344234378,9329.27830301332
25.6039,215.357918126509,55.9109683894072,11067.2887567828
25.5943,91.66374106484,36.603745913303,6356.55170515246
25.5733,33.4559977300232,22.3408830409323,3309.11144958385
25.5712,88.4151188303367,35.9530268929805,6204.34741334823
25.5617,31.9027393203869,23.5987385575888,3283.57990525999
25.5605,35.7072972964961,24.2444209260358,3501.95571384008
25.5603,35.4144854452461,22.6761496667109,3418.27358803322
25.5461,101.370306595461,39.2324353644448,6813.61063715639
25.5206,185.001036958769,53.9076009926119,10116.2622714289
25.5169,33.4045076043694,21.8324383010709,3277.28745008325
25.5141,185.696138823463,54.7477658699084,10180.0471611469
25.4613,8.93919033501879,11.7306717455029,1404.34780019799
25.4463,138.017164894845,45.4374667132566,8279.21512784423
25.4451,73.4426112199726,33.0803295770543,5490.66508384886
25.442,72.1035401453264,32.8821516430205,5429.9857604618
25.4282,90.0221036998555,37.7387484186952,6320.20388060853
25.4154,93.7813969242852,37.4440680595103,6432.75062410325
25.4046,22.7658381146903,17.9504584069125,2541.10034218428
25.3954,27.1731375101954,20.2796577962509,2878.749242533
25.3778,63.6767924248707,32.3359865246707,5065.72024363743
25.3744,18.5328128998808,16.4806258855085,2232.31351843858
25.3682,48.8933951393701,25.9339126173542,4153.19577135733
25.3621,95.2282396590454,40.8344801793039,6640.39451002695
25.359,33.6952207107097,22.2015029413117,3289.68247604373
25.3411,119.127721937606,41.7532643326728,7471.23970019229
25.3242,204.153250840493,52.7743606173274,10486.3273294541
25.3145,43.7477140156552,25.1394730420982,3884.66127643612
25.2874,98.7861985041527,38.7268740222767,6638.98725170124
25.2781,55.0450329887681,32.855477227961,4715.71545135325
25.2755,52.7712314947275,27.8646483077766,4394.20859441314
25.2745,128.198738980107,43.7283478785618,7840.09486602565
25.2729,53.5586680800188,28.3061473305162,4447.38665707708
25.2588,27.7126276104245,20.077327460563,2884.41849224574
25.2578,47.992396884656,26.5560947671268,4127.88563017537
25.2478,32.7531562295044,21.5026025851116,3199.71486395445
25.2435,73.0513354062568,36.5623518227073,5602.671173187
25.2435,63.9952650747437,32.5213450539034,5062.85265510679
25.2426,41.6199930440634,25.5720247323553,3798.72117832018
25.24,101.884949639672,38.3153880360695,6709.3987941052
25.2396,26.4799315747805,19.6523735660035,2799.5830691164
25.2337,28.0544693252305,21.9945254850391,2979.98758516113
25.2201,81.2018730503041,34.8518820919824,5817.80583567092
25.2185,107.947323309723,40.6131032470802,7022.46077842244
25.2181,187.560612421017,53.937346353945,10078.943830144
25.2131,173.670310479123,48.9081026714094,9416.22573649452
25.2098,28.4140614101198,19.7670466621525,2902.00301024749
25.2073,28.4795547848335,22.7980742812604,3032.1169558373
25.1992,147.161091365851,48.7812504574684,8656.78559727369
25.1637,86.0550495343923,35.6793320427987,6019.30635989658
25.1304,10.1366438401747,13.0574462184127,1526.23086962722
25.1243,7.17690888996003,10.2744796409495,1194.86116338876
25.1181,38.447559140157,24.5580742686341,3591.01311056117
25.1126,17.8733198990813,17.4416153658044,2209.11000063799
25.1112,48.9470576155873,30.3283713440387,4315.538016376
25.0821,60.985486170277,32.4570426778865,4910.99666711888
25.0806,206.275793816196,53.7306411631218,10505.8470757374
25.0744,79.673843009863,34.5077784501241,5715.79550495626
25.0692,159.67583377054,50.4869785257649,9068.51222455151
25.0676,103.270684280462,39.4801073345536,6773.91448943838
25.0562,58.595347554714,28.605164768143,4630.46701024196
25.0562,40.998716193717,25.4574201582844,3740.15272925869
25.0455,47.3745969354641,26.1180879849231,4049.93561107074
25.022,21.613327729865,17.4581600829897,2422.06828737728
25.0181,16.4860755446134,15.8340559871409,2054.00450654193
25.0034,6.81227066018619,11.5273375311176,1199.77557659603
24.9935,127.438246125472,41.2344912893215,7603.41437712273
24.9816,97.8136607801862,38.1491707445683,6504.88640951255
24.9701,3.54528376975213,7.485965706069,759.476445988878
24.9649,66.2686984897591,38.3277430620547,5358.47547054859
24.9558,31.9124122402864,22.4575240975642,3166.49590434282
24.9529,107.474392398959,38.5765371834136,6834.30882803693
24.9511,127.118798016105,41.6340663575951,7604.25145844073
24.9423,58.2552716349019,30.6770417767601,4695.59587653895
24.9284,19.2872378994944,16.5233739203087,2242.9820960324
24.9222,45.9004026690382,26.0757435821475,3966.82646700948
24.9006,138.083090820117,47.0025470750106,8204.11431609414
24.8853,6.33343788015191,10.3791137160289,1116.22728978344
24.8636,63.1563926744275,30.7198575271296,4877.28609397032
24.847,64.3730969995377,31.8377063650909,4974.13424895092
24.8421,101.363782339729,39.6329442812849,6664.44494661221
24.8375,103.921258985065,39.0992241438633,6719.48422194619
24.8094,6.91524531482719,10.6042508123839,1170.68116957938
24.7995,115.466050043702,42.9826820100004,7276.96096057524
24.7988,192.255888320389,53.1490275359984,10007.1918552035
24.7877,56.1368256057613,34.995422994806,4768.43769560653
24.7697,110.930332805263,39.939153292203,6969.62948095747
24.7613,106.125382671598,41.6269160226348,6900.0813061424
24.7569,16.8993991149473,16.5114553689776,2086.09498420845
24.7154,57.2611499843188,32.2545728824618,4687.21101351431
24.7128,103.603645205963,37.2461360956683,6582.30268786114
24.7043,12.3102893302639,13.3278901617701,1666.45677674126
24.6775,10.612617660081,12.5685595537549,1518.81249232522
24.6586,137.86676832661,48.4488192570336,8200.16395761777
24.6374,19.6273324402282,17.2690710999716,2268.73057711756
24.6307,37.4808684045856,25.6242036617623,3528.29768246917
24.5992,89.9492567491252,38.4644012681635,6167.10826231261
24.5909,13.2738772900484,13.7197815918385,1738.34608851664
24.5886,152.282046959968,46.4326125445439,8487.26799194684
24.5868,17.0534153254121,15.3227685490089,2036.45524213553
24.5788,116.296865619835,41.3169390715048,7159.17963683153
24.5689,22.9165501606185,18.6050969688251,2500.61911963011
24.5493,53.8846131353857,26.8864772691771,4279.21357169532
24.5484,35.5597456593532,22.9775738901714,3316.10024929921
24.5245,84.6990057541043,36.255714792953,5863.11547999534
24.5223,26.6526753697544,19.6323324046145,2735.91915612037
24.514,6.76403982489137,9.89609346395281,1121.89234010945
24.4705,95.8496037146542,36.7265195129002,6248.90405343287
24.4686,99.8905292405179,38.4096511750702,6465.15110820483
24.451,50.7146882293746,28.2759798820192,4199.47835384205
24.4394,11.7166806350579,13.7842839259571,1626.42952498703
24.4208,57.0278265550733,29.3798322478919,4499.64557075489
24.4148,82.630813264288,35.7995504280187,5745.90371372647
24.4053,144.166011585156,46.4661909998468,8204.35613681901
24.3946,71.6003186152084,31.8685896093537,5161.39226319648
24.3539,97.2458420904586,38.1418170628211,6338.75265860231
24.3432,14.3710450946819,14.4628120608942,1820.94196273323
24.3387,64.3948486768641,32.7876315843804,4926.54463663541
24.3268,150.935659200884,48.017002887901,8453.31657523883
24.3121,156.195828267373,49.0058019772366,8647.39696959859
24.3106,55.1669173086993,28.9833823770296,4389.71568761662
24.2937,158.69659357518,50.7176405947011,8800.5946349883
24.2827,17.8302667750977,17.5199827322069,2143.59386006522
24.2788,47.1246571155498,30.8457218634146,4128.79465328715
24.2749,18.6180048203096,16.7818658530917,2161.70562225392
24.2639,28.8418185240589,20.0776977315846,2838.09053216769
24.2452,9.94120274996385,12.0482921053491,1428.55350397724
24.2444,10.9179125651717,12.7177867533322,1521.52736956261
24.2331,111.122603535186,40.192157363755,6852.4816504988
24.233,9.91519416990923,11.6442926164875,1411.52057730737
24.2238,7.20152646000497,10.5968012324832,1169.01199264422
24.2073,17.4278379450552,15.7334569781039,2046.24167477194
24.192,75.0139792396803,33.4345439052977,5319.49645886009
24.1851,12.9289133649581,13.5953090954201,1685.49334418742
24.1786,38.3705715448596,23.7460585138163,3431.63299149551
24.1708,210.822858270491,53.2230902112132,10244.4111854379
24.159,20.1681966447504,17.2817070139293,2260.0434474735
24.1546,23.346980274684,19.0168521088604,2502.03290331419
24.1463,10.8942996846745,12.3443867142346,1500.86714991383
24.1127,166.18250995595,48.0431159897136,8801.15096700502
24.0808,32.119170374237,26.7191014878964,3240.92319353912
24.0627,159.917452681693,46.8570973125332,8553.16148758273
24.0516,22.1063268102589,19.914774755467,2459.10284763993
24.0441,33.4461488346569,28.217153175819,3357.15115328049
24.0408,102.803489010788,39.960505399094,6532.56060494499
24.0304,21.3987849196419,19.5459474487133,2403.99012617286
24.0198,1.92189090506872,5.78466135037072,499.800171228423
24.0038,12.730851839995,14.5391447342888,1695.03470377981
23.9634,156.37751675956,47.776492313681,8475.81039084963
23.9627,168.025105863344,49.7546934140988,8893.15139156069
23.947,22.0809906750219,17.6184242513934,2359.72614161978
23.9389,11.7913688748959,13.1956213917359,1580.66938959847
23.9368,20.2638905352214,16.9617921418476,2234.07949858888
23.9184,6.44417605444323,9.83573710943943,1069.10630050832
23.9166,65.336108115036,33.7081444522679,4925.64133806459
23.8874,126.887030490208,42.4737182613894,7349.07873099532
23.8858,75.3266093460843,33.9760916338586,5295.27174713148
23.8851,31.8590458151884,23.7051351103106,3091.14711728327
23.8746,63.4854082802776,35.7279690602001,4933.07996894959
23.8335,134.783151509473,44.2494906188592,7652.36246063729
23.8302,25.2885616649473,19.4857014972722,2591.36149465348
23.8301,16.9948665452539,15.5104005760049,1983.78803541628
23.8294,39.4949618200772,23.9764375797255,3446.22991013414
23.8171,39.8689108104445,25.8278543781655,3538.99444717557
23.7798,31.5110663751257,22.5732211725071,3017.40213959159
23.7698,131.938630335964,45.4692889212084,7614.83704441824
23.7204,48.0392597904429,32.8783502834762,4161.18640716585
23.7173,15.2026109050857,14.7501231581263,1840.31731035407
23.7073,46.2833423228003,30.9156928005786,4007.70865506834
23.6933,33.7733599648345,21.4315787762843,3065.50893809366
23.6672,189.797630154528,53.4863903757264,9551.83423812248
23.6526,17.2452506651753,16.9912881137129,2039.99851004836
23.6504,57.1117833541939,31.8117361107164,4480.53545404835
23.6374,24.5377638706123,18.779492051411,2506.10107427928
23.6347,33.31110834016,23.7260801500154,3131.79718103776
23.6242,42.6157350098074,28.3996574430475,3737.11555195914
23.6223,146.539557738695,45.6900577530228,7991.90141067241
23.6176,48.6731881557498,30.0482132447871,4061.05512035677
23.6124,35.7994671650231,23.5878303097309,3238.22486370405
23.6064,65.486573709175,32.1521239353158,4805.09551339555
23.5919,2.05377347525791,5.38563849576121,497.588416163329
23.5706,16.1730184351327,15.2229004794474,1905.52452202602
23.5395,13.7794498951407,15.4641434993595,1765.09228410213
23.5353,167.844897121191,47.6560607842707,8633.23341225303
23.5285,3.52081679971889,7.20814551077908,709.316069477559
23.504,5.62155966024147,9.97462506348335,987.100089736473
23.4891,69.2797514052072,31.0857302627126,4870.65564970842
23.423,139.793400069699,44.0578499554266,7662.39956727489
23.4185,73.3068196298555,33.6098655993944,5115.07014173232
23.3863,39.6905165646458,23.6217095244133,3381.72542459124
23.3818,161.33852128539,48.687545534165,8468.77807810585
23.3499,91.7097870102152,39.3066814744596,5980.54115696028
23.3091,11.9143141300447,12.9931532155891,1544.03823456439
23.301,136.073293795809,46.0685025139589,7625.72230272435
23.2962,63.7864132605027,30.648894947948,4619.35478993066
23.286,12.2984483303735,13.3464701349359,1579.99857293876
23.2742,20.7574631597381,17.1867129062375,2213.44367553821
23.25,56.3953266809694,33.05305693932,4435.08465790286
23.2365,12.2604488049401,14.1062195625207,1600.90743784154
23.2243,91.9869897952303,37.1493325295366,5860.47857308736
23.2219,11.4061299449531,13.1080928905822,1509.64624409421
23.2134,93.0735079544538,40.1765691347168,6032.62014363225
23.2051,7.76471948029939,10.4101566488695,1161.61274728225
23.2002,47.4150442651007,31.0971528499461,3985.22668180547
23.1514,116.504867064767,39.4176423391627,6694.75926864354
23.1331,174.877472610446,49.7961111137755,8791.68701374716
23.1267,35.5601900256006,22.4247878069939,3119.88828999376
23.1168,6.94468683004379,10.1672770168958,1087.07342459736
23.1065,111.948082734129,40.0736173225169,6583.59109131006
23.086,40.7533713554731,24.0686506250327,3406.17785247849
23.0731,127.089543883689,43.3612043320368,7173.26490778539
23.0705,31.6221375197638,21.7016292235833,2906.90490215056
23.0643,126.118898550747,41.7579618832818,7063.08329510525
23.0584,88.5517498711124,36.4968091774964,5682.73624617542
23.057,132.059252925217,44.1484143188387,7347.12917079971
23.031,23.8395314700902,25.8292979735826,2655.21907373276
23.0237,25.3664149799151,19.3044990068017,2509.1170281767
23.0181,62.4094168445445,31.3489404466396,4550.83041840747
23.0179,87.2493986257105,37.064167287144,5657.99851515958
22.9438,77.7873168317601,33.955768156594,5188.75878610192
22.9388,39.4928934898926,24.3095872531472,3343.81762557148
22.9345,13.1259579949547,14.6485046650607,1655.69389227528
22.9066,18.0101203701925,16.1347423644657,1994.28715460828
22.8693,9.76553037972189,11.9877016888414,1341.32026183442
22.8573,104.77161452407,37.3756027606011,6176.70585666168
22.8515,45.4026973003056,25.4012170733767,3620.40062637984
22.8461,101.980760425795,39.6662090118435,6200.86680276438
22.8438,54.4052508299937,29.7719215274728,4155.18330348044
22.843,158.801694865571,46.5075418975639,8115.18851648282
22.8386,29.5196095951833,20.0236768252874,2716.79699465133
22.8256,23.7124149099109,19.0208230043455,2396.47482396813
22.8232,79.3642311389558,37.0128484076011,5352.95073377986
22.8141,54.7996701197699,27.5596745286435,4069.96251105157
22.809,117.516700719367,42.2696632754281,6774.70294213727
22.7867,62.6714080805541,30.8306915309983,4496.54767005999
22.783,97.2068206507247,37.5662996165386,5941.19653000108
22.7807,130.577147989534,42.7293248942126,7156.45528114091
22.7752,44.1764965602197,25.1135723634306,3548.30030145932
22.7653,11.4034961098805,12.5682912411894,1464.14512200659
22.7631,145.590449009702,45.0556729664769,7672.47986496919
22.7523,94.1987992078066,36.9622378788168,5813.11802119796
22.7499,19.2206565103261,17.7659060947445,2107.55086520844
22.7381,15.7489068700233,15.1756664350819,1818.79812879905
22.738,16.5516896697227,15.5129791813985,1876.90793822442
22.733,144.432476580609,49.7508624661173,7863.21036912612
22.733,35.4747781306505,22.9569506747216,3090.02067888505
22.6837,116.619344979466,42.6867193027655,6735.22087549779
22.6672,103.029576189118,39.6500516196715,6187.97253532595
22.6667,91.0567457101715,36.5328194856612,5676.05626067787
22.666,21.1152959651663,17.6646444985388,2197.87838421327
22.6342,31.3792703202926,21.3279405592506,2831.59368875356
22.6307,139.139710564254,44.3358865417683,7425.34369344656
22.5804,36.265455560293,22.8940476580152,3102.83024474075
22.5784,41.7924358901801,25.0769451077102,3422.87691569968
22.5665,57.1387083906448,28.3935322779046,4152.26466177611
22.5609,78.4741388312541,36.2857042268139,5236.49784755224
22.5471,115.612335905433,41.9479850264886,6634.88264992173
22.537,54.5039147543721,28.9318573208589,4073.51614305559
22.5204,132.443984643789,45.7730820822105,7282.05342413534
22.5174,19.3200273051043,17.0154952698002,2066.6163906464
22.49,86.5468105303589,34.3262030788338,5393.11869650022
22.4882,13.3752473206259,14.3015649541817,1630.27703095966
22.4511,10.1820997695322,12.501226287739,1364.12612271809
22.449,56.1458317189245,28.7371034761938,4111.54608103824
22.4413,220.63341507595,56.0781943520466,9957.56764034819
22.4353,105.599450075068,41.0367866480313,6271.30221536947
22.4202,4.04233450024913,8.02495610423211,751.554816990778
22.4055,107.115668763407,40.5416302090212,6285.67967322344
22.4002,162.567244178616,50.8286305951571,8285.37092037799
22.3959,20.1565206953092,18.6673824564527,2159.83554626992
22.395,104.198383514828,38.7801223780486,6114.84437020216
22.3907,44.0683423255687,25.4413129430045,3503.6629607034
22.3774,68.9484085189179,33.1905518265365,4743.85419502063
22.3301,10.0712891949806,13.6195914464813,1385.25447991044
22.3236,19.0517420046963,26.0123109161707,2312.83707463989
22.3215,6.32894695992582,9.41611898158677,982.685509866594
22.3212,89.221363695513,38.1507747763178,5613.93560559983
22.3203,139.238691315055,46.0992166287928,7422.56927435009
22.3106,103.938420335529,38.9868528965042,6096.20888504322
22.3074,33.0539252548479,21.6236871177248,2880.25347349965
22.2926,108.399270065129,40.824379366574,6307.68376791206
22.2913,11.8506334846606,13.0130078772574,1479.93333579141
22.2815,157.010650765616,47.3189832439492,7931.61023991983
22.2632,138.500524463656,45.0430162033544,7334.64303083372
22.2428,46.3788685295731,25.5892050408531,3579.18238037681
22.2109,29.302777890116,23.6573186295296,2775.17131754207
22.1948,7.77544019496418,10.4314682999939,1117.45088170291
22.1845,177.497773480369,48.6563122693867,8470.69602267639
22.1799,116.306713690981,43.1422591112114,6612.61270717772
22.171,13.7763814048958,15.6512903729078,1678.32313860964
22.165,129.810377315735,42.4749815055361,6949.15234107492
22.1377,85.6953601147979,38.3143451114798,5468.17655961211
22.1281,101.116142703686,38.9549995046347,5967.12486337087
22.1162,35.5714801403228,22.109155104727,2984.68343216278
22.1134,121.284153434681,42.2375408509265,6691.72048967333
22.1088,163.901262805099,50.3826986593244,8200.12431315213
22.0376,150.245254206122,45.0303653822929,7568.95797393456
22.0046,143.088404531125,46.8377071952825,7464.13084776659
22.0018,25.5520330150612,19.0377170541856,2407.38630931957
21.9699,193.160481730185,52.0658174799328,8939.35993909858
21.9608,52.7052984249312,29.9500104008427,3954.26506139197
21.9552,61.6742634051479,35.3131582761984,4493.16964871057
21.9424,112.281857520808,42.2324636844977,6393.52899857951
21.9317,68.8570413854904,30.7613679650636,4550.68887393941
21.9288,28.4097804347984,23.9133116316931,2710.03837341333
21.9269,11.5956570048002,13.1436469159183,1446.69893782827
21.9182,89.5446473401971,36.9064627577602,5477.86271368972
21.8996,22.1031849440187,17.7788532413806,2184.37562278168
21.8951,41.2270567051601,23.7753302343104,3254.44980202521
21.8905,27.1209616247797,19.6593311333737,2492.81174068297
21.888,83.6047380350064,35.8903130823329,5242.40170323215
21.8733,21.6092510799645,18.9071291730375,2197.69094360648
21.8593,31.9657725896686,21.4226020740308,2773.40375444112
21.8586,47.7508564351592,28.7427242865819,3702.07552652163
21.8398,30.6009871696588,21.3140378948198,2707.24421581812
21.8186,58.0784409590997,28.3974124497384,4061.36014645546
21.76,14.9815871049941,15.190209597409,1705.60023990285
21.7377,106.818777051289,39.9495507533208,6081.43133048696
21.7175,65.6897065103985,30.1625848858035,4379.80000581118
21.7167,71.5219562738203,33.224695293695,4704.44773384717
21.7039,25.4003769103438,19.2161288675441,2377.60692955481
21.7001,231.433109525824,57.3340819521982,9960.66583828815
21.6998,122.32811788877,42.2636533005354,6608.45017887382
21.6955,11.9603707748902,13.7609692507803,1475.48884582527
21.6832,1.38619672501227,4.569673379909,360.682627684878
21.6815,39.1244138791226,30.8098084578829,3396.62200523655
21.6683,3.66496127995197,10.0579301602041,742.618630878153
21.6646,90.2073772901203,35.6388775020702,5384.06191344633
21.6459,53.498850160453,27.4693010186182,3831.78201138759
21.6443,74.3284352405462,32.9119560038647,4767.92042224925
21.6394,96.8961491063237,41.8429649616475,5849.20566651831
21.6389,22.7940798305208,18.1895699770638,2209.5591326792
21.6292,42.6914000883698,30.4462896747789,3527.79326755025
21.6274,28.3616213402129,20.323044632371,2546.84341558934
21.626,48.4892546902411,26.1633586785164,3592.07657657345
21.6161,96.8277932859492,36.3982584593605,5602.21807015201
21.6069,1.86627919512102,5.90843862688206,450.608673002459
21.6035,69.2649744753726,34.9900810939902,4680.02565973045
21.5977,92.6836162391701,37.12639417202,5509.4630561465
21.5936,53.1112740798853,27.9453066377834,3829.25929729764
21.5823,51.3669970203191,26.899386479317,3721.25094773908
21.5575,24.8964553350561,18.7032004175551,2320.69623395023
21.5475,70.8196037650341,31.3854353406894,4569.70956401189
21.543,21.5945667603519,16.9538438732175,2097.31889572621
21.5427,115.127723617479,42.775880232854,6392.28265312363
21.5357,18.9974092649645,16.8168116206985,1961.77676021564
21.5194,84.043543853797,37.3497734851831,5238.68056178178
21.5124,43.116243269993,27.0550544950346,3405.2669516898
21.505,138.480934966821,48.8246597137026,7282.96911143849
21.5049,44.2549904438201,26.1388802997516,3413.39940964436
21.4844,71.4631029747543,32.7963672807784,4639.12173067522
21.4711,141.705257095949,46.0839186220998,7230.40911396672
21.4551,8.33602704014629,11.9782133727266,1169.79797276206
21.4474,41.1822730153799,25.7981060458169,3271.93671428579
21.4303,39.3382113599218,29.8822909105636,3339.58961540733
21.4287,104.577195663936,40.1770397945761,5950.37482307114
21.428,43.5795045450795,26.4426544522119,3388.06971328773
21.4205,269.849498812575,60.214825376861,10788.3415051674
21.4141,127.831371304346,43.3985453917636,6728.64048675562
21.4117,170.182151652451,48.085816460602,8005.42407721674
21.4109,25.5468181293691,18.6729910749584,2335.28672485886
21.4108,28.0708232353209,19.996690815037,2498.73859116149
21.4052,56.3864311059006,28.554747839865,3939.98318466758
21.3743,87.0134094255045,35.5844593959295,5221.67839520255
21.372,9.26849054481136,11.7657378728965,1222.60765284676
21.3717,113.124206189299,40.4321111027377,6185.67452600133
21.3642,170.987479540287,50.7788893177983,8140.31649784215
21.3637,93.1504872755613,37.6545139620384,5492.65988791324
21.3452,39.1290343552246,23.6782974894305,3095.00330610375
21.3428,36.074867870484,21.9682035699146,2905.38170736867
