"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer_2","avg_area_conifer_2","max_perimeter_conifer_2","avg_perimeter_conifer_2","crown_diameter_hull_conifer_2","AGB_conifer_2"
135,21.97,18,9.178,9.17795000015758,12.2119951056305,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,12.2119951056305,2685.29386133327
136,21.97,9,1.701,1.70079999987502,5.8560274051431,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.8560274051431,720.532071300559
137,21.96,8,2.201,2.20085000002291,6.42513464313003,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.42513464313003,849.96108595902
138,21.96,7,1.257,1.25685000000522,4.99766074438895,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.99766074438895,542.10369418235
139,21.96,9,1.519,1.51854999997886,5.31985904314039,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,5.31985904314039,606.249048154171
140,21.95,8,1.775,1.77529999992112,8.84929143425123,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,8.84929143425123,1506.26704667523
141,21.94,6,0.906,0.906299999856856,4.70308961136407,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,4.70308961136407,485.453396899152
142,21.93,4,0.236,0.236199999984819,2.85754079604816,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,2.85754079604816,198.817029935513
143,21.92,24,5.021,5.02144999976736,9.30724451231241,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.30724451231241,1644.60785328072
144,21.92,12,3.721,3.72059999976773,9.64440214938733,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,9.64440214938733,1752.77171266307
145,21.91,9,1.922,1.92150000005495,6.21836209050586,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,6.21836209050586,798.358352081515
149,21.89,5,0.552,0.551749999867752,3.14868844200872,91.3719000001438,2.24912193784187,39.1402058247097,5.90611607767856,3.14868844200872,235.754517184118
