"treeID","Z","npoints","convhull_area","area","perimeter","max_area_deciduous","avg_area_deciduous","max_perimeter_deciduous","avg_perimeter_deciduous","crown_diameter_hull_deciduous","AGB_deciduous"
17225,6.49,28,25.294,25.2943000011146,27.5478866228886,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,27.5478866228886,605.909477217659
17227,6.48,63,36.98,36.9804499996826,27.7206775861415,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,27.7206775861415,611.682519295593
17228,6.48,26,2.03,2.02985000022454,6.99065061179845,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,6.99065061179845,38.2098962674046
17231,6.48,8,0.748,0.748100000084378,4.55737440542024,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.55737440542024,16.1493350613004
17232,6.48,4,0.067,0.0665000000299187,2.28216750858996,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.28216750858996,4.01342812525096
17233,6.48,7,0.654,0.653949999978067,3.44761109148331,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.44761109148331,9.2084431668037
17234,6.48,14,1.76,1.76009999986854,5.78526350424914,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.78526350424914,26.1046831636972
17235,6.48,7,0.543,0.543199999956414,3.22320672683789,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.22320672683789,8.04166548861267
17236,6.48,4,1.981,1.98135000048205,20.2262164061908,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,20.2262164061908,324.315813846448
17237,6.48,8,0.984,0.983749999984866,4.80009736012836,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.80009736012836,17.9274400612334
17239,6.48,5,0.424,0.423549999919487,2.59129160204556,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.59129160204556,5.18286889269155
17240,6.48,9,0.887,0.88655000005383,3.60385173140266,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.60385173140266,10.0677804466199
17241,6.47,5,0.449,0.448799999954645,3.95086377955828,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.95086377955828,12.0768278337584
17242,6.47,8,1.366,1.36599999992177,5.11929848456655,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.11929848456655,20.3447522908845
17243,6.47,6,0.679,0.678749999962747,3.46101505102495,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.46101505102495,9.25184583508867
17245,6.47,6,2.912,2.91150000039488,20.2867410262159,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,20.2867410262159,325.259579581116
17246,6.47,7,0.637,0.636900000041351,3.43765874913411,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,3.43765874913411,9.126593506253
17247,6.47,4,0.151,0.150599999979022,2.06949315695048,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.06949315695048,3.28583678736329
17248,6.47,16,1.344,1.34404999983963,5.36913220588989,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,5.36913220588989,22.3928161910673
17249,6.47,35,6.905,6.90500000031898,10.5403477474333,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,10.5403477474333,87.0600193187728
17251,6.47,15,1.157,1.15679999998247,4.79526178472137,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,4.79526178472137,17.8355690028175
17252,6.47,7,0.239,0.239400000020396,2.23725500041394,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,2.23725500041394,3.84405012828445
17253,6.47,42,9.386,9.38609999987239,12.3194226897124,144.818750000093,3.91499175310192,47.2849395821396,7.10915230254552,12.3194226897124,119.170882060256
