"treeID","Z","npoints","convhull_area","area","perimeter","max_area_conifer_drone","avg_area_conifer_drone","max_perimeter_conifer_drone","avg_perimeter_conifer_drone","crown_diameter_hull_conifer_drone","AGB_conifer_drone"
528,20.9896,3219,52.761,52.7609010502638,28.2621812324377,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,28.2621812324377,11112.5461313463
565,20.7499,3513,152.771,152.770839039702,48.8585079635139,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,48.8585079635139,29002.108815212
637,20.3214,283,3.776,3.77583335473901,7.64327736642409,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.64327736642409,1009.42829004407
645,20.2872,1341,18.259,18.2592967099044,16.9502964534092,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.9502964534092,4187.19229854938
656,20.2519,7229,118.841,118.84147801972,40.6860586585102,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,40.6860586585102,20010.1047389868
660,20.2301,1133,9.765,9.76507268990099,12.2889781406661,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.2889781406661,2342.81323515246
670,20.1635,5710,48.307,48.3068553551566,28.025856516814,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,28.025856516814,10187.588189469
683,20.0718,7663,161.389,161.389162770996,47.3691540681292,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,47.3691540681292,25854.4113925693
686,20.0449,1520,28.771,28.7705995547585,20.4288409296578,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,20.4288409296578,5723.88903375823
688,20.0289,10516,61.866,61.8663774109446,30.8685875524429,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,30.8685875524429,11966.5557154981
691,20.0123,4802,121.009,121.008612011094,42.1532954080504,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,42.1532954080504,20870.749486393
720,19.8065,22916,106.472,106.47167580016,39.5953752993442,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,39.5953752993442,18316.2855752213
721,19.7931,4545,105.401,105.401009012014,40.4453134940275,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,40.4453134940275,19002.9834017689
742,19.6864,1275,5.512,5.51247942983173,8.78941614479232,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.78941614479232,1224.65595670754
747,19.6736,11726,84.859,84.8592057989445,34.381744939371,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,34.381744939371,14055.5226529041
774,19.4959,3894,172.406,172.405545594433,50.0532274590827,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,50.0532274590827,27086.312548627
780,19.4566,2270,25.482,25.4823098297929,19.9927896603249,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,19.9927896603249,5221.09008247983
782,19.4476,3025,13.573,13.5728094150836,16.6971318280859,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.6971318280859,3778.91467946633
791,19.4162,3368,22.103,22.1031283552293,18.019272780293,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.019272780293,4318.68614674321
849,19.1486,3324,58.256,58.25589893898,29.8164593529935,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,29.8164593529935,10376.9472590045
878,19.0031,3704,145.926,145.925955538529,47.0638114985268,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,47.0638114985268,23172.5398914817
890,18.973,3269,46.172,46.1719842355233,25.3888327312307,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,25.3888327312307,7654.94211576423
916,18.8791,9766,114.455,114.455424579792,42.0062440168019,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,42.0062440168019,18685.5661563269
935,18.8122,4979,66.243,66.2429776203353,31.0109416999194,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,31.0109416999194,10785.1600497662
941,18.7869,5834,140.98,140.979894593998,46.2355241892842,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,46.2355241892842,21992.5350323671
963,18.6857,2280,19.902,19.9016580700991,16.6051084325822,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.6051084325822,3483.39249503364
967,18.6766,6519,212.687,212.687353934249,56.429236655303,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,56.429236655303,31087.3377684076
1063,18.3162,3249,33.516,33.5155764155206,22.7923966410843,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,22.7923966410843,5924.98668663286
1090,18.2247,5527,52.375,52.3750987094827,28.6912296969636,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,28.6912296969636,8865.86389262644
1104,18.1877,6148,52.203,52.2030641853344,27.6832433840129,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.6832433840129,8285.87872276403
1154,17.9657,7572,106.242,106.241749744979,38.0226072269405,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,38.0226072269405,14305.3329467618
1209,17.7658,19388,274.33,274.329903983045,59.960929916624,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,59.960929916624,31689.0386456678
1268,17.5363,4662,106.42,106.42004939937,38.5473408705052,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,38.5473408705052,14039.3481555021
1285,17.4824,1097,13.026,13.026218820014,13.5656865220754,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,13.5656865220754,2153.25086304704
1308,17.4306,6037,91.639,91.6386857805774,37.3227935110741,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,37.3227935110741,13108.4324865873
1355,17.2798,10800,132.5,132.49970338479,43.2969024756378,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,43.2969024756377,16835.2658668783
1371,17.2247,1486,21.575,21.5745673095807,17.291135158941,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,17.291135158941,3237.3042892982
1393,17.1433,3106,18.141,18.1407092299778,16.7904453330179,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.7904453330179,3045.49822406078
1398,17.1301,2411,44.323,44.3229015995748,27.0273050455654,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.0273050455654,7130.58387972314
1454,16.9673,9176,64.225,64.2254564760296,30.1545039542319,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,30.1545039542319,8527.37151624365
1468,16.9192,8388,65.99,65.9904580309521,33.3948584960958,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,33.3948584960958,10184.8432040301
1488,16.8435,4626,88.866,88.8661966740619,36.3538707953278,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,36.3538707953278,11761.6305917517
1493,16.832,11146,173.179,173.179256525502,48.8399286928842,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,48.8399286928842,19927.7467656506
1538,16.7167,4103,31.427,31.4267822455149,27.9124712912858,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.9124712912858,7230.80058696356
1568,16.6366,3504,82.02,82.0198054598877,34.3319591395249,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,34.3319591395249,10384.2234350684
1623,16.4525,1609,6.104,6.10409629505011,9.46692745267912,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.46692745267912,1014.46545386335
1723,16.1581,7902,167.183,167.18315501872,48.314339643267,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,48.314339643267,18166.9789268604
1742,16.0869,683,30.148,30.1483504755888,27.1380824054811,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.1380824054811,6418.89369972951
1765,0,2407,32.704,32.7041425154312,21.7145699068735,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,21.7145699068735,0
1784,15.9404,5080,110.899,110.898592771962,40.5607786224897,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,40.5607786224898,12964.3816301949
1828,15.7902,2934,34.826,34.8255793799181,22.573382837499,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,22.573382837499,4464.98312809346
1834,15.7838,3055,54.885,54.885316704982,27.9660361838701,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.9660361838701,6546.90458810033
1842,10.8117,657,10.887,10.8868685900234,18.5340507058849,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.5340507058849,1592.59416879173
1852,15.7252,1854,19.141,19.1407694851514,17.3300061886505,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,17.3300061886505,2761.37143191277
1854,15.7215,310,3.03,3.02959948993521,7.35174203584342,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.35174203584342,594.74493720281
1856,15.7148,2144,20.177,20.1770017949166,17.4309919132651,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,17.4309919132651,2786.93848118991
1905,15.5626,290,1.415,1.41506313491846,5.08205249793248,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.08205249793248,301.581776619715
1963,15.39,786,11.623,11.6230730953685,13.8837544075661,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,13.8837544075661,1786.53893625798
1969,15.3586,1933,13.662,13.6624310557963,14.7837017871005,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,14.7837017871005,1991.81637369942
1974,15.3323,1269,17.539,17.5394306305097,15.5911137111648,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,15.5911137111648,2184.0125278892
2021,14.2209,801,8.517,8.51704875504947,11.6005216047786,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.6005216047786,1124.40352412811
2041,15.1174,552,7.294,7.29394348984351,12.0529529289841,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.0529529289841,1343.35029749538
2062,15.0745,105,1.365,1.36515503995906,4.73754389858698,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.73754389858698,251.22513998928
2100,14.9932,305,5.311,5.3109534499672,9.34991246792808,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.34991246792808,840.164502957506
2102,14.9924,2652,49.136,49.1364750065841,36.3217753162459,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,36.3217753162459,9534.02734610479
2108,14.9898,3690,70.37,70.3704566229135,33.7901285054669,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,33.7901285054669,8374.83645676612
2120,11.9421,153,1.279,1.2794731699978,6.12228295812738,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.12228295812738,262.009721794349
2150,14.9564,2384,43.572,43.5724361748435,27.7672570172602,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,27.7672570172602,5869.92371454725
2152,14.9552,1468,8.74,8.73983376985416,11.6104541526072,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.6104541526072,1232.32747133664
2178,14.9296,190,2.402,2.40217654482694,6.24068678884252,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.24068678884252,404.371151200182
2186,14.9232,2569,37.185,37.1854464656208,23.2565742106361,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,23.2565742106362,4256.94216238367
2202,14.9053,1808,19.557,19.5567176856566,18.2761408998253,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.2761408998253,2759.44096173892
2220,14.8851,384,3.427,3.42660632994375,7.09238939064982,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.09238939064982,505.722541577408
2226,14.8814,316,1.74,1.74010770500172,5.17332487613669,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.17332487613669,287.37448482745
2240,14.8759,637,5.474,5.47401381487725,9.59858145735169,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.59858145735169,868.287623439217
2242,13.3422,518,9.289,9.28851122478954,11.9882261183138,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.9882261183138,1063.88922651369
2337,14.8058,49,0.334,0.333911495079519,2.57888317936317,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,2.57888317936317,81.9037366044244
2345,14.8,1213,13.913,13.9128968948498,13.9831690580487,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,13.9831690580487,1687.21517969408
2360,14.7856,744,5.524,5.52426077986456,9.17887350183688,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.17887350183689,792.816516024071
2405,14.7496,1547,20.023,20.0234530999733,18.1444379063407,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.1444379063407,2673.22489907417
2426,14.7329,158,1.833,1.8327183349902,5.12715389498772,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.12715389498772,277.768240890956
2445,14.7227,1014,9.633,9.63330321537796,11.80824668665,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.80824668665,1235.02975215354
2460,14.7093,790,10.244,10.2441404197598,12.7191201153087,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.7191201153087,1408.43175256129
2474,14.6965,607,5.06,5.05983467982151,9.48802914623685,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.48802914623685,832.196601044648
2480,14.6935,88,1.525,1.52519946484244,4.95446092985875,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.95446092985875,259.995448592249
2489,14.6842,262,2.27,2.26961210012087,5.58766636970567,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.58766636970567,322.086499739289
2497,14.6788,26,0.254,0.253545935003785,2.07437067677113,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,2.07437067677113,54.6223835533239
2498,14.6743,353,2.467,2.4670193499187,6.30225399254681,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.30225399254681,399.027992824438
2499,14.6741,1279,18.26,18.2596566100838,17.769839911566,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,17.769839911566,2551.69402067109
2515,8.3972,5,0.009,0.00856742000178201,0.462667648926028,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,0.462667648926028,1.37025205851599
2550,14.6344,199,2.378,2.37815296003828,5.7507174452357,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.7507174452357,337.047807759375
2564,14.6234,2040,10.218,10.2175442896842,12.8814999662227,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.8814999662227,1425.75351167032
2566,14.622,1145,5.829,5.82886166987009,10.0417235849826,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.0417235849826,912.781627281031
2605,14.5905,1058,12.091,12.0906152550015,13.1009129936047,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,13.1009129936047,1463.60328089543
2612,14.5858,234,1.585,1.58496110995475,4.68562773062241,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.68562773062241,232.208144472115
2638,14.5705,1211,17.943,17.9433095201384,16.4148487180667,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.4148487180666,2186.05589797637
2647,14.5614,392,9.24,9.2399255199125,12.0340300056525,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.0340300056525,1252.6721499368
2657,14.5544,176,5.056,5.05605758517049,8.85154398826779,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.85154398826779,722.257134267365
2668,14.5475,371,2.831,2.83092746988405,7.3768967410077,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.3768967410077,520.778528747338
2669,14.5461,1560,58.247,58.2472057463601,29.9656693335281,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,29.9656693335281,6400.90309185142
2679,14.5373,404,3.188,3.18799292983022,7.52123462861052,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.52123462861052,538.482305879635
2721,10.6822,2667,47.127,47.1268837000243,26.5749561491598,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,26.5749561491598,2970.82111895355
2743,14.4794,798,4.504,4.50396358501166,7.80082480984653,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.80082480984653,570.746184136269
2752,14.4723,1963,8.965,8.96540036986698,11.7863338009969,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.7863338009969,1193.7080682598
2826,14.4129,193,1.823,1.82340953499079,5.45494777697026,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.45494777697026,298.392629775147
2832,14.4096,204,1.556,1.55620642489521,5.00097948138406,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.00097948138406,255.307451745053
2868,14.3817,463,1.474,1.47364892001497,4.66510760607329,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.66510760607329,224.652186183255
2924,14.332,277,3.356,3.35629270982463,7.1572572291521,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.1572572291521,480.345355640982
2930,14.3258,66,0.326,0.326086639965069,2.37322009191175,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,2.37322009191175,66.5389304822327
2957,14.3082,2136,16.529,16.528701364572,15.4271544224882,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,15.4271544224882,1893.63707588981
2971,14.2999,628,1.905,1.90462802504771,5.47089279663006,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.47089279663005,295.759172076379
2975,14.2981,2077,5.739,5.73859208991053,9.08908313593644,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.08908313593644,733.613156504233
3014,14.2716,2285,9.466,9.46606139029609,11.6556076306441,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.6556076306441,1141.22569136697
3028,11.5663,248,2.82,2.81994352005131,6.97207034529612,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.97207034529612,312.250818630423
3082,14.2154,600,7.404,7.40444457484409,10.7883428725644,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.7883428725644,986.724045624904
3125,0,18,0.179,0.178615384975274,1.70395845152584,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,1.70395845152584,0
3142,14.1699,511,4.823,4.82339307025541,8.8734316567544,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.8734316567544,691.51003987699
3155,14.1634,285,10.005,10.0045604296029,22.2756741594346,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,22.2756741594346,3589.01323312859
3188,14.1376,673,9.215,9.21489217004273,12.029215893851,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.029215893851,1187.31307714118
3213,0,740,22.301,22.3012702049164,18.3209125384671,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.3209125384671,0
3214,14.1159,423,8.483,8.48346081963973,11.0765245641624,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.0765245641624,1021.47702302041
3216,14.1148,825,3.041,3.04073427990079,6.50234784891145,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.50234784891145,393.623831876232
3230,14.1055,60,0.312,0.311904995040095,2.18539737756403,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,2.18539737756402,55.8383788123572
3282,0,995,16.149,16.1492565398803,16.3394773294325,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.3394773294325,0
3293,14.0507,345,6.206,6.20580887480173,10.0322613003555,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.0322613003555,848.498795484474
3331,14.0206,554,6.944,6.94437834512792,9.85416053644843,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.85416053644843,818.57659066851
3363,12.2052,44,0.832,0.832102855085395,6.63279471534243,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.63279471534243,314.427245857201
3367,13.988,695,3.467,3.4669289450394,7.22674111155786,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.22674111155786,467.926456061621
3387,13.9711,6607,170.992,170.991691501666,51.3518625661147,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,51.3518625661147,15618.0331146305
3406,13.9519,1193,16.208,16.2078563351824,14.9177983974956,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,14.9177983974956,1704.48484029857
3427,13.9322,973,61.017,61.0170982899144,32.014477460235,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,32.014477460235,6670.11490627749
3432,13.9295,642,9.076,9.0756539448048,11.3885258252765,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.3885258252765,1048.3092157532
3444,13.922,809,7.429,7.42901461498695,10.077065070974,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.077065070974,841.321241255196
3462,13.9122,4232,22.769,22.768828794593,18.74488579514,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.74488579514,2552.15283578692
3468,13.9057,4852,68.135,68.1345515763387,32.3100344369229,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,32.3100344369229,6757.6727982161
3493,13.8835,643,2.297,2.29733454497182,5.6434076284003,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.6434076284003,296.5515884131
3494,13.8835,2943,18.365,18.3646032551769,16.2173915881812,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,16.2173915881812,1962.03661256967
3525,13.8646,137,1.248,1.24814496008912,4.91332532698145,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.91332532698145,230.857662502666
3539,13.8548,2915,74.18,74.1798875255627,33.2365477369307,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,33.2365477369307,7061.9543532475
3551,13.8465,5497,107.23,107.229514674342,39.8658037522988,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,39.8658037522988,9768.80681881029
3556,13.8399,227,4.143,4.14276719489135,8.39787959752031,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.39787959752031,600.702737646646
3565,13.8357,2105,20.862,20.8618674644968,18.1446846660057,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,18.1446846660057,2384.08354341605
3601,13.801,790,8.841,8.84083788024145,12.3648170327894,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.3648170327894,1194.60363630699
3641,13.7682,579,3.597,3.59707906498807,7.54936261650884,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.54936261650884,491.832817996332
3668,13.7413,3317,73.297,73.2971707405522,32.8482033704137,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,32.8482033704137,6813.86564370063
3671,13.732,96,0.824,0.82418854496791,3.4174529881823,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,3.4174529881823,118.478356130589
3679,13.7243,1057,8.855,8.85519137972733,11.6446873260265,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.6446873260265,1062.29282021209
3710,0,377,9.529,9.52932896983111,13.2095037480345,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,13.2095037480345,0
3715,13.7002,929,56.237,56.2368536500726,31.1805672134113,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,31.1805672134113,6173.927262559
3717,13.6992,1913,27.345,27.3445419142954,21.7036762093593,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,21.7036762093593,3227.35689038081
3731,0,1869,50.581,50.5809692647308,29.493838206018,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,29.493838206018,0
3746,13.6809,3475,134.339,134.33928116312,45.3704403094599,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,45.3704403094599,12051.3827654248
3849,13.5947,422,14.724,14.7241333798738,15.4513598452829,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,15.4513598452829,1732.80624500464
3855,13.5881,572,12.202,12.2021464393474,14.0164979474548,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,14.0164979474548,1454.14205847277
3909,13.5423,269,2.544,2.54411544511095,6.30170872131896,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,6.30170872131896,345.563462721535
3958,13.4985,389,3.509,3.5091730801505,7.46083573673856,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,7.46083573673856,464.802671183285
4061,13.4179,880,9.978,9.97775117499987,12.4120554164378,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.4120554164378,1143.67741323568
4066,0,173,3.154,3.15436723492894,9.06379426459248,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,9.06379426459248,0
4069,6.8163,47,0.237,0.236866914972779,2.34280112108615,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,2.34280112108615,17.204677594297
4090,13.3945,1189,71.175,71.1745109050535,33.8483359339303,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,33.8483359339303,6868.12544279579
4118,13.372,3169,55.008,55.00821926957,31.3667120069854,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,31.3667120069854,5975.01454484223
4135,13.3617,1167,4.863,4.86255389993312,8.43814225164131,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.4381422516413,568.908320383839
4145,12.8234,3714,77.809,77.8091993744019,36.0726624173976,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,36.0726624173976,7119.38775249896
4158,13.3398,183,1.119,1.11942857985559,4.67374343780903,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,4.67374343780903,197.008678952532
4201,13.2996,2573,75.333,75.3334141541272,34.9108093000206,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,34.9108093000206,7166.9978201855
4209,13.2881,630,3.131,3.13149564989726,8.18231927355281,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.18231927355281,533.108157860537
4231,13.272,597,7.321,7.32074943964835,11.3823465262514,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.3823465262514,960.459374927652
4232,13.27,4024,64.671,64.6714423057274,32.4061783984498,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,32.4061783984498,6247.85168659073
4249,13.2545,301,1.98,1.979965060018,5.720892670575,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.720892670575,279.678165449595
4253,13.2508,4044,77.685,77.6851573739696,33.5464652010934,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,33.5464652010934,6629.62603786641
4307,13.204,1690,16.992,16.9921745049069,15.8157132101576,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,15.8157132101576,1714.74583220598
4342,13.1759,811,6.689,6.68949010004872,10.4241177593411,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.4241177593411,809.96275071142
4343,13.1756,1076,10.356,10.3560433250968,12.127614501493,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.127614501493,1061.97653307269
4353,13.1628,584,5.71,5.70983089983929,8.86431403389886,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,8.86431403389886,604.903613544661
4393,13.1194,252,11.03,11.0298190005124,23.3861866132707,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,23.3861866132707,3414.06136286624
4445,13.0654,305,5.48,5.47978378995322,10.9123520232015,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,10.9123520232015,865.967301926152
4511,13.0078,470,19.288,19.2875109892339,22.8713425720928,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,22.8713425720928,3230.91049470214
4575,12.9441,191,1.06,1.06047137007408,3.9876357837521,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,3.9876357837521,140.493848872808
4577,12.943,2574,54.008,54.0083324334119,28.6826809908565,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,28.6826809908565,4802.30640930141
4590,12.9352,1171,10.528,10.5283681248548,12.7096413473498,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,12.7096413473498,1117.48190189598
4592,12.9333,113,2.419,2.41859822993865,5.98039011811154,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,5.98039011811154,289.78342160503
4603,12.9202,468,8.486,8.4859412900114,11.518485484574,312.970401124912,29.7593746987942,62.7467997642881,17.6617583368406,11.518485484574,935.056011808871
