"TreeHeight","CrownArea","CrownPerimeter","AGB_mixed"
25.1,2.07764999999199,6.74327910760984,566.096003609611
25.09,63.9461500006728,37.3550585777053,5246.85216256908
25.08,29.8253499997081,21.4965408222488,3034.82974512486
25.07,24.7739000001457,19.8010666035656,2697.60818588111
25.06,4.27049999986775,8.78498186489448,877.365976113203
25.06,0.877500000060536,4.93434570118366,334.511920919669
25.04,1.126600000076,4.32154595492727,363.985188121377
25,14.741049999604,18.1186470948618,2021.08301367481
24.99,11.3090000002412,15.1667583944801,1677.66702281294
24.98,51.3789500000421,27.3844845297094,4267.89158585497
24.94,5.59675000001153,9.80258393476239,1033.50631314302
24.91,24.1215000000666,19.7181971903805,2643.22952444514
24.9,24.8686000004527,19.3184666581747,2666.44777145903
24.88,12.0362999998615,14.373929831657,1696.37046007053
24.88,30.446949999663,20.7398798871055,3011.72498097039
24.87,54.6607499998063,31.976621595104,4593.37579945721
24.86,18.5442000001203,16.7508822993682,2202.93951959448
24.85,23.7312999998685,19.7193884452876,2616.12659576874
24.84,60.2699999993201,30.9548660733698,4771.35699257519
24.82,11.9270999999135,13.338245331561,1647.61161467206
24.81,10.4818500002148,12.7047907324252,1521.63159601122
24.81,47.9073499997612,29.5786196662154,4191.74386874668
24.8,15.9534999995958,18.8964117352819,2113.90034096462
24.8,13.7148499994073,14.6653168793964,1816.45935243468
24.78,6.65064999996684,10.3813098329326,1139.55441743221
24.77,43.112599999411,26.9365225637448,3860.77219354073
24.77,4.51920000009704,9.07522180504822,901.89829528311
24.73,32.2312499994878,22.1742950589186,3144.35397323053
24.72,4.22420000011334,8.08467273377683,840.718867445324
24.7,51.9514500002842,29.4294529604491,4341.07167290618
24.66,20.5302999997512,17.3954296441207,2327.33105971307
24.66,65.9866500002099,34.9915925259528,5145.73151583789
24.63,17.6300500000361,15.7487607176466,2091.00399591841
24.63,17.1987000000663,15.8471362250097,2069.12735959261
24.61,4.11629999999423,7.67075977602286,813.657592406454
24.61,12.9880999997258,13.6854947242728,1719.44235076901
24.61,66.1587500008754,31.3465113199934,4976.07670956941
24.6,4.07509999989998,10.3179045485986,884.554076191037
24.58,18.1837500000838,16.5222332755347,2150.41482918428
24.58,23.7227999996394,19.4051984181679,2577.61645483185
24.58,4.08224999986123,8.06744050590428,821.73242770195
24.54,34.393349999882,22.4749226105948,3238.69468406239
24.54,11.3727000001818,13.1708797796746,1586.49802041536
24.53,3.30155000009108,7.61379053544332,724.941922088394
24.53,52.4052000002703,30.3877925843309,4374.82752159909
24.52,28.2500499999151,24.701587317547,3017.39171102091
24.51,18.9778499999084,18.0141185184963,2248.80912291027
24.49,5.69719999979134,10.4553514332928,1045.82359246649
24.49,2.88510000018869,8.42613370746108,697.581654455465
24.46,1.76825000008103,6.98099408486882,515.577583415498
24.46,0.443249999982072,2.71563548621634,194.461139750512
24.44,72.3249500000384,38.1313256263018,5483.47576414377
24.42,34.3207499994896,23.8186700450321,3277.63762046307
24.41,8.12329999986105,12.0165459843315,1298.21716850181
24.4,40.6496500001231,24.0796636017479,3576.10760634646
24.4,13.6315499998163,14.6375277539219,1783.61036863237
24.39,19.9306500001112,16.8297028424865,2248.0734195394
24.38,5.29655000008643,10.7225474541925,1011.9346505209
24.37,14.2497000001022,16.705965051083,1895.267485982
24.33,29.4426500002155,21.7178623510642,2943.05022600005
24.32,26.0978499997873,20.1869885896362,2709.73764548892
24.31,2.34055000008084,6.19850537690768,569.229925887326
24.3,46.6253499989398,30.3745643580205,4091.15487804889
24.28,3.24354999983916,6.9678104630849,693.264905721445
24.25,55.5451500001363,27.8717459945408,4343.59273437289
24.25,6.05969999969238,9.75177451120739,1046.95359022155
24.24,21.333650000277,17.24454546923,2329.93425841868
24.23,27.9591999999247,20.6323597171783,2813.72285434441
24.21,40.3368999996455,24.4868769069859,3555.18982172504
24.2,59.8670499991858,29.8420902035857,4594.23001684146
24.2,17.8125999994809,17.0014271089188,2116.79745757675
24.18,7.86640000005718,10.6197150044897,1220.58700887987
24.18,14.5695999995805,15.6320154103059,1865.41377001456
24.18,29.7541999998502,21.033297696227,2914.02465000262
24.18,24.9255499999854,20.0312669074853,2628.34137681571
24.17,32.6620499999844,22.7348166316405,3124.02389106836
24.17,134.010649999371,45.228682493898,7778.19860550767
24.14,7.11789999995381,10.0332966613807,1139.74784869619
24.14,27.4719999991357,21.9306461942194,2831.13325693957
24.14,31.365899999626,24.951162455809,3144.53082141416
24.13,19.8502499999449,17.9725070834881,2266.22686660177
24.12,2.44385000003967,6.07336324361207,574.039566654667
24.12,16.1621000000741,16.835198713238,2004.42655045593
24.12,19.3000499996124,16.5692630613853,2179.94708991656
24.11,23.7312500001863,19.217741741074,2526.29874995143
24.09,7.20860000012908,12.6480566670148,1227.21860113792
24.09,1.9057500003837,5.97500605135159,503.876140144061
24.07,23.2504500001669,19.9259172064626,2524.09597255654
24.05,2.77359999995679,6.55652819586677,624.113923807992
24.04,20.1376499994658,17.9229719479673,2273.02715159939
24.04,59.5928000011481,34.4833178281266,4758.35490443037
24.03,18.2196000001859,16.8682126344568,2122.29004826649
24.02,42.3982999993023,25.4770954983326,3662.444934847
24.01,6.12829999995301,9.71589317336761,1042.32697375523
24,46.5150999999605,28.2933276443016,3955.74702770642
23.99,2.84399999992456,6.6758905148446,633.987923963184
23.98,16.5873500001617,18.8356983275365,2089.21669563278
23.97,5.80920000007609,9.33593452118502,1001.2509446941
23.96,5.50220000010449,9.09641847457658,966.503993549955
23.95,25.9791500000283,19.4819564807002,2638.23459027553
23.92,11.7818000003463,13.6961982191586,1596.64033150856
23.92,32.2762999996776,21.1955641138052,3012.56640140929
23.9,60.1275499998592,33.0192100333713,4693.11367113668
23.9,58.1647500006948,30.8295737772797,4521.83285117271
23.9,4.60174999956507,9.11901824741255,882.551894422117
23.9,6.91559999971651,11.1023259897758,1147.71337016219
23.89,18.9975499993889,17.2988688792426,2172.12517786723
23.88,16.3977499997709,16.1726681344754,1976.9410886557
23.87,33.3675499993842,25.1615682966124,3218.74709075329
23.87,6.1628999998793,10.4362335304119,1062.32910193236
23.85,59.06585000013,35.7073017640928,4753.03583928941
23.84,25.1262499999721,21.1426967686935,2648.03537999852
23.84,7.79164999982459,10.6954850945161,1201.95081059353
23.83,12.8752999998396,14.8850099680371,1705.49818023332
23.82,15.0371999999043,15.3776097259845,1860.51820787673
23.82,10.8034499996575,14.8170058182385,1559.52792172851
23.8,23.8756500000018,18.5483248545063,2478.13223004183
23.8,0.659400000004098,4.06217969995992,261.130546093306
23.8,40.6270000004442,25.4302561675025,3553.59609255151
23.79,4.57575000007637,8.95785056076485,871.733007862737
23.79,27.0006000003777,20.4715496710527,2713.45813852928
23.77,16.5198500000406,17.3673112811827,2018.76280605313
23.77,3.52295000001322,7.84034523058528,734.372260551732
23.77,11.9630999997607,13.5460950190493,1594.51485682257
23.76,71.7163999999175,33.807393835129,5134.64881982829
23.76,10.4535999998916,12.4218640371335,1451.73373143044
23.75,96.224100000225,37.8513338345699,6150.34874834476
23.75,29.7750000001397,22.7422768523776,2936.36152590177
23.74,8.75435000006109,11.6260074134115,1301.39753402255
23.73,17.1015499998466,16.1388687372696,2006.24438007069
23.73,23.9882999997353,18.7373250122609,2484.94157324554
23.72,10.2498999999953,12.1758796574454,1426.75478998477
23.72,29.7187999995658,22.1228014149451,2906.07683023611
23.71,69.6525500001153,32.9456450751929,5011.67059717222
23.7,1.61135000002105,5.6499464287905,448.970655718277
23.7,3.31130000005942,7.41179335429498,698.209850187041
23.69,12.7752000002074,14.2573872879295,1668.17111685878
23.68,79.0689999992028,34.9088314513243,5427.04533544648
23.67,37.533900000155,24.9064526625562,3377.69200802481
23.66,64.5137000009418,32.92386140915,4813.14201100191
23.65,44.9177500001388,27.0213624298171,3783.60163895438
23.64,50.5814500015695,27.901970183294,4052.33208611847
23.64,63.5730000002077,33.1094171052732,4782.34324134263
23.63,44.0114500005147,25.4751619882651,3676.8124623152
23.62,7.19379999994999,11.4562765670566,1169.17719369486
23.61,28.1979999993928,19.9271921371317,2731.90491008933
23.6,6.22334999998566,9.94040441421376,1041.33469085382
23.59,56.3950499997009,28.7737802517235,4310.33397194148
23.58,32.8196999994107,24.0986758169429,3116.67044559759
23.58,33.4254499998206,23.1771501019293,3108.72472159534
23.54,5.75480000005336,10.5201327698163,1016.21008630735
23.54,7.76685000001453,10.6476679937198,1184.84305312004
23.53,2.1300999999512,5.99617674287707,522.105493829507
23.53,74.1829000003636,31.6653445132476,5076.01746798839
23.52,14.8804499995895,16.7012664917021,1875.69683082176
23.52,4.26214999996591,11.4153112719504,895.551329390292
23.51,3.81874999974389,8.9523540704508,787.780741988
23.51,35.9288000001106,23.8046242622187,3240.28586556116
23.5,1.22899999993388,5.08636297695075,377.046945660922
23.49,31.4716499997303,21.9527255658695,2957.58483489976
23.48,4.42709999997169,8.50333574514131,834.259099249288
23.48,11.7211500000558,12.9904828886497,1541.47749488301
23.46,141.57614999963,47.041691893391,7875.3767778523
23.46,9.1608500002767,12.3509133602643,1341.24779302075
23.45,8.44669999979669,12.2168411054653,1283.20481207032
23.45,3.93229999998584,7.84412125754362,766.569222181532
23.43,31.4622999995481,22.147558595834,2958.17768212093
23.41,28.6392499997746,20.1079204381341,2739.60812033128
23.41,28.9327500002983,20.8190957314594,2782.47257811716
23.41,14.0586499999044,14.4722140989975,1739.12092373641
23.41,16.8260500001488,15.3457908738689,1936.35663195554
23.41,54.1953999996185,27.9047479860424,4157.9773715876
23.4,19.2616999998572,17.0544029972611,2137.61131679763
23.39,5.68749999988358,9.84468311312702,984.65622672965
23.39,7.54799999995157,10.7187926580489,1163.65197556651
23.39,2.06680000014603,7.09000560871487,537.906267374802
23.39,11.2000499999849,13.335858689055,1513.49043489131
23.37,22.1336499998579,18.2342451608716,2335.18827761197
23.37,27.2082499995595,21.4925667135345,2719.98078271231
23.37,24.020500000217,20.4726057154151,2518.67426231053
23.36,9.9776500001899,14.0075181991297,1448.05230989313
23.36,7.89819999947213,11.7041026786142,1220.75148062785
23.35,18.5330000001122,16.9064181193466,2087.28977522983
23.35,11.0329999993555,13.2942418690718,1498.44319234003
23.35,7.92679999954998,12.5856221994999,1249.41224719288
23.33,19.709750000271,16.8299165197763,2147.95221781591
23.33,4.23050000017975,7.85420342072915,791.746154915967
23.32,17.4526499994099,26.010931628982,2302.33946621803
23.32,28.4740999992937,24.4386737690896,2886.29149346901
23.32,44.3375499993563,28.9827545244636,3790.70195637983
23.31,10.579500000109,12.3855964619528,1434.27325508392
23.31,8.99135000025854,11.6411275273304,1297.88202208193
23.31,15.6205000001937,15.6748961438741,1870.39407528285
23.3,50.5856499997899,28.0552544513409,4006.58595869558
23.29,5.47650000004796,9.50719198865364,952.480229151671
23.28,36.0468500001589,22.6620862864936,3169.89231848747
23.27,4.83039999986067,8.84141372999612,874.582960330677
23.24,40.4965499995742,29.0355595818028,3613.57263965832
23.22,30.3140500006266,22.9958393651324,2912.92269908933
23.21,25.6124500000151,20.554472306173,2587.86306646961
23.21,93.7933499999344,39.0095093166579,6001.79284308958
23.2,45.541400000453,26.2690010466597,3712.88627548961
23.2,8.66624999966007,12.7993348380104,1305.4108496945
23.2,0.298350000026403,2.64846140581147,150.985939907343
23.2,24.171349999815,19.046824465658,2456.25028696946
23.2,22.1226999994251,17.775552754008,2301.6611673105
23.19,17.5416500000283,16.5366381174124,2004.8240617017
23.17,9.98475000006147,12.712688911279,1396.7203434367
23.16,38.2572000008076,23.6458777798243,3292.18420630943
23.15,1.52500000008149,5.7857972511982,430.701104693359
23.15,77.9501000005403,35.005938264668,5284.24512817038
23.12,0.702800000028219,3.40391282591885,249.077591016455
23.12,1.12454999987676,4.12287948205274,333.714308770471
23.11,39.7824500012212,28.1481000574877,3530.50348350185
23.11,53.8533499999903,28.5937539627284,4127.08934300051
23.1,10.7101999993902,12.7821385308616,1444.99662614702
23.09,37.3910000002943,23.1159062052237,3223.84803242911
23.09,69.9494000002742,34.7302611931328,4982.21145646417
23.09,7.71664999995846,12.0674773515624,1205.08337037637
23.08,36.4884499999462,23.3242617338361,3192.04134773774
23.08,25.3557499997551,27.0745688351634,2782.62782844501
23.08,48.8864000001922,26.1915052556295,3825.52103951803
23.07,90.9157999998133,38.6211271806061,5859.3063520241
23.05,21.0346499998122,19.4712795020573,2293.11604883633
23.04,4.80820000001404,9.2839878106718,877.570594556153
23.03,3.44315000006463,8.15525258884483,714.019291025179
23.03,26.9069499997422,26.0393368922209,2827.62596466059
23.02,25.5863500006963,21.5954961884914,2605.81822042911
23.01,8.69310000012047,10.8556984419976,1235.22431069427
23.01,26.2332499996701,19.3962762203712,2553.89312290729
23.01,58.4385500003118,29.7453604862331,4333.47852066202
23.01,9.48649999999907,12.8930103229557,1358.69027283092
23,6.19435000020894,9.97193539599673,1016.06844562314
23,20.3057499994757,18.1640151872068,2202.23840237501
22.99,15.8922999999631,15.8014419945193,1867.77119169057
22.99,20.4126999995206,17.8439130749506,2195.42464454767
22.99,19.7935499996529,17.1690835633759,2137.01346924169
22.98,11.846849999507,14.1293109805843,1558.79486565281
22.98,15.3515499997884,16.1163201761366,1845.89548872845
22.97,8.96319999964908,12.063195056233,1292.56189613357
22.96,9.26180000032764,11.7873388131155,1304.31752482133
22.96,12.6225000001723,13.3992993351596,1582.37064116764
22.96,31.8189499999862,22.5880293943901,2938.44337071381
22.95,6.29160000005504,9.75227692723269,1015.20321643831
22.95,2.58009999990463,6.95019746742506,587.297345862667
22.95,22.4940000001225,17.8587431831217,2301.59676592766
22.94,36.1864999998361,22.8058075270414,3140.19923324049
22.94,28.7935000000289,20.7783223242245,2723.95952455448
22.93,3.5065000000177,7.87374173375221,710.217100973299
22.93,16.2521500003058,14.9098375270257,1851.81304149117
22.93,6.74864999993588,10.574821024327,1076.4409587453
22.92,42.4064500002423,24.6131672518798,3475.32613531548
22.91,67.4224500004202,31.2772411677578,4706.84158304531
22.91,1.55685000000813,4.8960992244902,410.050394189901
22.9,35.7491500000469,22.6512124508234,3109.91439764613
22.9,59.8707999989856,33.470528457926,4524.7484539096
22.89,13.2328500000294,14.7231360534278,1662.05048182814
22.88,19.6471500000916,18.0999770613241,2153.77241659868
22.88,21.2179000000469,17.6712511882949,2222.17374479086
22.88,9.52315000025555,14.9874066551381,1416.95116541378
22.87,2.93940000009025,6.62788776760191,616.052382593965
22.87,19.0202999999165,17.742017115868,2105.64586777797
22.87,1.07990000006976,5.21530441629132,347.497290335791
22.86,58.3259499996784,31.0458076882733,4359.49925417321
22.86,96.6399999991991,40.4459627476689,6074.99356310611
22.85,88.4661500001093,36.5783407116667,5637.53891411541
22.85,2.79240000026766,10.4246339658522,687.29130216864
22.85,38.6891999999061,25.6771546218289,3352.68485361633
22.85,35.9032499999739,24.0346795664379,3166.30080416348
22.84,9.02470000006724,12.4174843986525,1301.63485109565
22.84,2.85580000013579,8.74038209859963,659.000455345068
22.84,5.24265000002924,10.2627527074605,936.951878383983
22.84,48.288450000342,33.0919928896607,4040.18455185856
22.84,5.02999999979511,9.45040997579453,895.327412695672
22.84,14.9318499999063,16.1057384630785,1810.1463809921
22.83,17.5920499999193,15.9422946065564,1958.0104241061
22.81,1.24690000008559,5.06086996739139,369.17503747201
22.8,35.9330499997013,22.2486109146113,3088.98271586146
22.79,22.5919000005815,19.7012697696564,2360.64532424131
22.77,32.2494000000879,21.7516509519001,2903.16299467225
22.77,72.6797500005923,33.6491016568726,4967.77236186546
22.76,81.1000000005588,34.0622380263401,5264.82109178795
22.76,7.58555000030901,11.4263444359176,1160.26440171245
22.75,86.4614000003785,34.9564512222725,5476.31975859996
22.75,17.1891000003088,16.3345322521803,1943.47091488221
22.75,74.8074499999639,32.2003849977677,4969.92929689214
22.74,16.9923000000417,16.4906807129865,1937.06983212509
22.74,14.8467999999411,14.4808420919796,1741.41464913082
22.74,4.8274500000407,9.15257028567149,865.305437964509
22.73,9.4945500001777,13.1840414030303,1353.40400504937
22.73,45.107449999894,26.192192457005,3624.52743236397
22.72,9.10525000025518,11.2946812560003,1264.7707993792
22.72,5.64835000014864,10.3551514751038,970.535523193271
22.72,5.23010000010254,9.10525619924531,898.558478759407
22.71,1.29654999994091,4.6060235878346,364.522304836034
22.71,8.64044999983162,12.1374459382068,1258.45589307327
22.71,26.8950500003994,21.1138989362577,2621.43042158798
22.7,26.0197999999509,20.162900492313,2542.01058888179
22.7,24.9873500000685,18.935096313693,2444.55510647118
22.7,11.9370500000659,14.2010628067833,1549.90199460691
22.69,9.95205000007991,12.523443150694,1362.26202527839
22.69,40.9132500002743,28.9255190083098,3550.61504472047
22.68,27.7650500000454,20.572481461091,2639.67332548886
22.68,7.01295000012033,10.1052905181004,1071.84000460043
22.68,40.0618000007235,28.4047625781369,3492.99149576653
22.67,2.17135000010603,6.2669298677424,516.563766189051
22.67,12.7834999998449,13.7715897169333,1587.31340337188
22.67,10.2959500001161,13.192527294458,1406.2877241521
22.67,3.13634999997157,8.76240000170139,686.50191988445
22.66,2.06119999993825,5.9919909294462,496.365434469586
22.65,23.2980499998666,23.0515923133831,2499.00805506149
22.65,20.926750000217,17.6737499853018,2186.99150273656
22.65,75.0761999995448,32.3097716872115,4964.19575093426
22.64,57.3434499998111,31.5858075268473,4307.39291633693
22.64,4.88459999981569,9.63693586699659,880.483411581806
22.63,22.7338499997277,18.4797794545253,2308.3296687287
22.62,6.76795000000857,10.7297209847988,1069.50949537267
22.62,1.83319999999367,5.95938812557587,466.600254087305
22.61,5.33510000025854,19.9044605342836,1142.51817217414
22.61,1.93489999999292,5.4794566764198,467.258512870261
22.6,3.02150000003166,7.57958599828833,643.337318790119
22.6,62.9875500013586,31.9062718255876,4520.89037657072
22.6,12.5477500002598,13.8935170400573,1572.39041599001
22.59,7.73450000019511,10.9734507626897,1149.687740307
22.58,22.2905500002671,18.8942821355195,2296.39852712151
22.58,31.6090999995358,21.2480825146881,2832.62926085359
22.58,28.8246000001673,20.2862120382634,2667.65511399828
22.56,11.1555000001972,12.7367680184169,1442.12757955172
22.56,25.283250000095,19.2146227224443,2456.10765389872
22.56,17.2426999999443,15.946985669683,1917.99560551431
22.56,31.2335500004701,22.4697215121922,2861.08902833748
22.55,5.17590000008931,9.42600192549705,897.138081956063
22.54,39.1566000001039,25.519418132155,3325.51141531383
22.53,14.2147499999264,15.1411576179858,1712.53168086157
22.53,104.927599999588,42.5844182804937,6345.1422476023
22.53,108.911999999837,40.6502840790456,6374.97108714749
22.53,47.1910499992082,26.198158921803,3678.17450042099
22.52,14.6858499994269,14.9061126220634,1731.83541232984
22.5,12.9163500001305,13.5292644498219,1576.34992048954
22.5,46.534749999526,25.2755238056272,3609.10247174798
22.5,9.12705000024289,22.5679536434878,1544.94612793432
22.5,10.6458500002045,14.2673266016669,1454.09715025537
22.49,23.002650000155,18.8770297384699,2323.78395310187
22.49,15.8027500002063,15.5537181384328,1817.36984134604
22.49,36.2634000001708,28.4789543166024,3300.79221665901
22.48,11.3325499998173,13.352179817475,1469.54319031176
22.48,77.8964999997988,36.3773087799335,5204.2844201721
22.48,15.8920500008389,25.3640500894853,2109.64034817573
22.47,161.759200000204,51.0563607563299,8299.05077702416
22.47,24.1614499993157,19.988216213765,2420.87674450023
22.46,57.2714499994181,28.9073172030598,4161.75401576689
22.46,1.56689999988885,5.33180465181173,414.56047239319
22.46,18.8023999999277,17.0191707184943,2034.1976285753
22.46,34.5268999994732,27.6161348616845,3187.3711944314
22.45,45.2743000003975,27.4333019744044,3641.16377099609
22.44,13.9666999999899,14.3948148269641,1665.96356562941
22.44,9.17605000009644,12.7697037069012,1302.68347476202
22.43,24.8777499998978,19.5186249244975,2435.13400959694
22.43,56.5135000001173,30.567414000537,4198.90707173812
22.43,115.397499999963,41.6599407197665,6584.09889384475
22.43,16.7017999999225,15.8404614034172,1874.10767262123
22.42,4.94214999955148,12.2199978784039,942.730488415119
22.42,25.6792499996081,19.8156743509087,2484.28877367364
22.41,6.26689999992959,11.0008333227613,1028.22446592575
22.4,31.9041499991436,22.5453604478733,2876.07472436751
22.4,13.3390500000678,14.4764434712654,1628.24755661633
22.4,8.21200000017416,12.5255602959307,1223.27201435254
22.4,1.85450000007404,6.25253525693586,471.943147798273
22.39,8.58650000044145,12.4632021851726,1248.48080113933
22.38,40.9647499998682,24.0263221007039,3319.10981538114
22.38,2.49564999976428,6.47606551823169,552.834945862822
22.38,29.9181999999564,24.6489507590466,2858.36404592149
22.38,2.48070000001462,6.36777281241618,548.395231987792
22.38,7.80524999980116,11.1882985999613,1151.94807213902
22.37,12.3921500000288,14.6545864633715,1573.26177747254
22.37,5.18400000035763,8.60163986023596,867.246315594125
22.37,7.42525000032037,10.4241826393365,1099.5215210205
22.36,23.0862999998499,18.7926449634893,2312.78021901518
22.35,34.1675999992294,22.1775676709532,2955.74790534001
22.35,31.445550000295,21.627759203266,2814.29121342027
22.34,7.2569500002428,10.8726831470479,1099.48457696396
22.34,9.64784999983385,12.362435999422,1317.52099602601
22.33,25.9759999997914,19.2457049880768,2467.87035230422
22.33,54.6728999977931,43.9564784703377,4587.00251731638
22.33,7.19820000010077,10.9356115836664,1096.4805518482
22.33,20.4063499997137,18.5760897516264,2164.23796590821
22.33,11.9701999998069,13.284351147119,1498.95592433907
22.32,118.550900000613,45.9936889304867,6844.20291278614
22.31,28.8992999999318,22.4168046523684,2722.71128798744
22.3,43.4664499992505,30.5490001808068,3662.57703304861
22.3,37.7476000008173,26.0129482150317,3252.46121644303
22.3,1.81579999998212,6.93551068918664,479.808702845395
22.3,19.3841499998234,17.067624836597,2053.93118477939
22.3,20.2840000004508,23.7275931510884,2319.33503623193
22.29,9.41574999969453,12.6134452688867,1306.8111880845
22.29,6.48000000009779,10.2440344426426,1018.50714108302
22.28,41.3111500001978,26.1043225951825,3403.35493064986
22.27,6.5529000001261,9.96166494020617,1014.84741397776
22.26,47.4975000000559,26.8173069919112,3675.94304279374
22.25,1.28205000009621,5.23583068815606,369.812322647836
22.25,82.3105000003707,34.9134757293709,5235.50723769923
22.24,18.2933000000194,15.8738617034741,1947.63834078866
22.24,13.157850000076,13.824932004305,1584.70663446802
22.23,1.13915000006091,4.58469481438927,334.707395158772
22.23,8.28985000005923,12.2683888328638,1213.08523550202
22.23,5.72364999999991,9.61093169135796,936.802201786419
22.22,74.6374499988742,40.1880585393414,5194.13649811479
22.21,44.9398000003421,28.0028821743952,3614.98329734474
22.21,5.88245000003371,10.3503172389926,970.275640042095
22.2,22.7749999999069,17.7549228152891,2243.77193293737
22.2,33.1607500006212,21.878301413282,2882.50543193185
22.19,21.2641500002355,16.8850162241871,2134.77562342825
22.19,1.03364999999758,4.09330612277806,307.671166973275
22.19,40.6439000006067,27.498665586299,3416.40186060656
22.18,19.4401499999221,16.7737987165589,2036.29561651482
22.18,4.62620000028983,8.67188698728395,814.981738268516
22.18,57.3080500005744,30.2610641537112,4173.25254434617
22.18,24.0427999997046,19.8520314331102,2381.96623265651
22.17,47.7701499999966,27.9528076671686,3719.0435326041
22.16,44.0121500003152,31.8043442238217,3709.20819819654
22.16,43.7110500002746,29.546050237928,3615.71702589684
22.15,79.6105000008829,37.0545976483498,5220.47918643848
22.14,31.5178000000888,22.0106097234111,2808.4301662802
22.14,124.3125,45.4704137452014,6933.81310863759
22.13,30.1808499997569,22.97366619457,2782.622565486
22.13,0.069999999996071,1.29939522685676,56.6097031349773
22.11,25.2606000002415,19.613023386015,2425.77920014629
22.11,8.36995000002207,11.6996519112617,1195.85737750708
22.11,26.8725000000559,20.4738967943,2534.42977302892
22.11,32.5341999994125,22.5847884305405,2871.9769307092
22.1,25.0720499996096,19.6423991665144,2416.81013441593
22.1,9.90769999986514,13.5813628910789,1360.06192005556
22.09,35.3247000006377,23.6886313215059,3033.28753773741
22.09,27.6277499996941,20.2701688700367,2560.01386716245
22.08,19.8994999998249,17.4307644394146,2075.63688278348
22.08,31.3611999999266,20.8383337303201,2749.10039154309
22.08,17.029649999924,15.9995056449867,1871.41539241128
22.08,77.0152499997057,34.9668875690455,5031.7705020039
22.08,1.08464999997523,5.00156356313998,333.205310907353
22.07,8.6252000000095,11.1628920936988,1195.02202509525
22.07,5.0441999998875,8.60800475232749,845.32789970518
22.06,74.6129000012297,42.3422511540372,5241.07416455989
22.05,23.0773500001524,18.3276897896526,2266.36171529342
22.05,16.9460000001709,18.8435766867287,1958.33299885353
22.05,5.29729999997653,9.32471339213927,886.588045764254
22.05,21.4015499997768,18.0011837740409,2170.78530471556
22.04,37.4339499999769,23.0200413012942,3089.5220094381
22.02,55.4270000003744,27.5402660123766,3963.90204386645
22.02,25.1760499998927,19.7225154650289,2416.87548029617
22.02,48.6855000007199,25.8673722204697,3645.83742698541
22.01,2.10805000006803,6.57533327767923,502.817087287622
22,5.6074999999546,9.2664433266824,908.605122237409
22,18.2593000001507,16.3067406842544,1942.53489498233
22,65.318150000181,32.4152153675007,4515.00492935465
22,5.67684999981429,9.73245379346297,927.762965056735
21.99,14.3871000004001,15.9747049637233,1712.99224203828
21.99,37.288050000323,24.8660711272073,3149.24101380971
21.99,90.8867999999784,37.6696307749526,5569.12193239235
21.98,18.4512499999255,17.3106734507069,1986.4068758069
21.97,0.806149999960326,4.04056889477323,268.24024679897
21.97,19.516900000046,17.8778731590059,2061.97516372957
21.97,13.8181999998633,14.3224692279061,1623.35821256327
21.97,35.2173999999068,27.5437461599963,3153.32550286339
21.97,22.6052500002552,18.8576950470923,2254.93743068243
21.96,54.6151500002015,29.1779462252854,3993.72620748921
21.96,51.5507999998517,29.8288883505009,3905.83715315168
21.95,48.4488499993458,26.5918578519431,3656.73608557839
